scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
2,133000001,133200000,133098557,14246,5748,174,105.75,0.244,0.0558,0.0356
2,133200001,133400000,133296920,13188,5210,148.625,106.125,0.1668,0.0376,0.0243
2,133400001,133600000,133504015,14369,5862,159.25,129.75,0.1021,0.0215,0.014
2,133600001,133800000,133699110,14788,5948,158.625,122.875,0.127,0.0284,0.018
2,133800001,134000000,133899719,14309,5584,180.5,138.75,0.1308,0.0328,0.0213
2,134000001,134200000,134099447,14726,5591,157.75,127,0.108,0.024,0.015
2,134200001,134400000,134300915,13990,5222,160,120.25,0.1418,0.027,0.018
2,134400001,134600000,134497546,13420,5376,136.375,144.375,-0.0285,-0.0067,-0.0041
2,134600001,134800000,134699504,13516,5255,146.125,128.625,0.0637,0.0146,0.009
2,134800001,135000000,134899633,12303,4675,129.5,84.75,0.2089,0.039,0.0256
2,135000001,135200000,135095732,11036,4147,100.5,78.75,0.1213,0.0221,0.0141
2,135200001,135400000,135300170,11515,4352,131.625,92.375,0.1752,0.038,0.024
2,135400001,135600000,135499059,11193,4629,140.5,104,0.1493,0.0316,0.0203
2,135600001,135800000,135696177,12179,4724,124,99.25,0.1109,0.0207,0.0136
2,135800001,136000000,135905170,12933,5220,145.625,123.875,0.0807,0.0163,0.0106
2,136000001,136200000,136095585,12977,5165,136.375,122.375,0.0541,0.0112,0.0072
2,136200001,136400000,136301601,13571,5484,173.5,131,0.1396,0.032,0.0202
2,136400001,136600000,136503421,12345,4868,165.375,136.625,0.0952,0.0236,0.0149
2,136600001,136800000,136700780,13182,5258,180.25,92.25,0.3229,0.0639,0.0404
2,136800001,137000000,136902240,12508,4893,149.375,82.375,0.2891,0.0554,0.0346
2,137000001,137200000,137101132,13184,5479,152.25,92.25,0.2454,0.0498,0.0315
2,137200001,137400000,137297936,11686,4721,117,100.25,0.0771,0.0139,0.009
2,137400001,137600000,137496510,11728,4406,119.875,82.375,0.1854,0.0352,0.0224
2,137600001,137800000,137698073,11097,4705,89,58.25,0.2088,0.0283,0.0182
2,137800001,138000000,137902662,11334,4449,125.25,92,0.153,0.0291,0.0186
2,138000001,138200000,138104128,13643,5516,132.875,96.125,0.1605,0.0321,0.02
2,138200001,138400000,138301658,12949,5141,165,105.25,0.2211,0.0522,0.0321
2,138400001,138600000,138506117,13953,5658,151.625,120.375,0.1149,0.0244,0.0152
2,138600001,138800000,138698045,13377,5511,152.25,91,0.2518,0.0516,0.0329
2,138800001,139000000,138898639,12873,5085,136.75,90,0.2062,0.0376,0.0251
2,139000001,139200000,139098305,13631,5881,185.125,93.125,0.3306,0.0622,0.0409
2,139200001,139400000,139299521,12869,5085,111.75,51.25,0.3712,0.0498,0.0323
2,139400001,139600000,139501995,12699,5190,233,66.75,0.5546,0.1283,0.0801
2,139600001,139800000,139701692,12444,4891,69.375,68.875,0.0036,0.0004,0.0003
2,139800001,140000000,139902157,11636,4474,88.125,73.125,0.093,0.0154,0.01
2,140000001,140200000,140102377,12327,4780,99.5,49.5,0.3356,0.0451,0.0298
2,140200001,140400000,140300277,14127,5494,130.75,54.25,0.4135,0.064,0.0419
2,140400001,140600000,140502621,14911,5709,140.625,117.375,0.0901,0.018,0.0114
2,140600001,140800000,140694868,14214,5478,175,125.25,0.1657,0.038,0.0248
2,140800001,141000000,140895531,14987,5767,178.5,151.5,0.0818,0.0209,0.0131
2,141000001,141200000,141105261,16230,6240,198.25,163,0.0976,0.0245,0.0158
2,141200001,141400000,141295020,15613,6085,182.25,156.5,0.076,0.0194,0.0127
2,141400001,141600000,141498493,14818,5987,161.625,137.375,0.0811,0.0187,0.012
2,141600001,141800000,141695752,13941,5352,135.75,124,0.0452,0.0096,0.0062
2,141800001,142000000,141901671,15123,5734,189.875,172.875,0.0469,0.0132,0.0082
2,142000001,142200000,142100147,16061,5913,156.25,125.5,0.1091,0.022,0.0138
2,142200001,142400000,142300918,15118,5900,122.375,74.875,0.2408,0.0398,0.0255
2,142400001,142600000,142500041,15645,5829,122.25,105.75,0.0724,0.0141,0.0088
2,142600001,142800000,142700821,16791,6248,160.375,119.625,0.1455,0.0304,0.0193
2,142800001,143000000,142902110,14884,5364,122.375,95.125,0.1253,0.0222,0.0144
2,143000001,143200000,143096877,15309,5832,189.875,115.625,0.243,0.0566,0.0341
2,143200001,143400000,143298182,16351,6081,252.875,185.125,0.1547,0.0417,0.0264
2,143400001,143600000,143500460,16966,6153,187,159,0.0809,0.019,0.012
2,143600001,143800000,143699908,14412,5376,231.5,136,0.2599,0.0657,0.0425
2,143800001,144000000,143902861,14938,5180,181.75,180.5,0.0035,0.001,0.0006
2,144000001,144200000,144094881,15878,5873,236.125,247.875,-0.0243,-0.0071,-0.0047
2,144200001,144400000,144285955,14699,5823,215.25,207,0.0195,0.0054,0.0037
2,144400001,144600000,144512080,10170,3301,119.75,95.75,0.1114,0.0339,0.0218
2,144600001,144800000,144696456,16478,5868,94.375,87.375,0.0385,0.006,0.0037
2,144800001,145000000,144812220,1490,566,12.5,5.75,0.3699,0.0512,0.0359
20,1,200000,105649,9261,3791,106.625,84.875,0.1136,0.0198,0.0127
20,200001,400000,301045,14687,5909,153.25,107,0.1777,0.0319,0.0206
20,400001,600000,496698,16373,6172,201.875,162.375,0.1084,0.0237,0.015
20,600001,800000,697620,12808,5183,197.625,144.375,0.1557,0.034,0.022
20,800001,1000000,900974,14148,5260,202.75,148.75,0.1536,0.0347,0.0224
20,1000001,1200000,1104464,16725,5939,203.25,150.5,0.1491,0.0315,0.0211
20,1200001,1400000,1302341,15073,5511,188.875,147.625,0.1226,0.0284,0.0192
20,1400001,1600000,1497848,17579,6219,204.75,168.5,0.0971,0.0211,0.0146
20,1600001,1800000,1694965,16344,5921,210.875,177.125,0.087,0.0225,0.0146
20,1800001,2000000,1899828,14742,5351,165,132.5,0.1092,0.0249,0.016
20,2000001,2200000,2106440,17406,5861,203.75,153.75,0.1399,0.0312,0.0217
20,2200001,2400000,2296556,15301,5139,148.875,121.875,0.0997,0.0194,0.0131
20,2400001,2600000,2502427,13302,4565,159.125,106.625,0.1976,0.0459,0.0296
20,2600001,2800000,2694341,14736,5206,175.5,119.5,0.1898,0.0431,0.0275
20,2800001,3000000,2908105,16251,5828,188.75,172.75,0.0443,0.0105,0.0069
20,3000001,3200000,3104208,13735,4938,127.5,143.5,-0.059,-0.0127,-0.0082
20,3200001,3400000,3297785,12616,4546,141.75,120.5,0.081,0.019,0.0123
20,3400001,3600000,3504035,15477,5570,139.75,176,-0.1148,-0.0266,-0.017
20,3600001,3800000,3696287,15598,5717,197.125,140.125,0.169,0.0373,0.0246
20,3800001,4000000,3902344,14319,4933,167.375,108.625,0.2129,0.0448,0.03
20,4000001,4200000,4103384,13819,4688,161.75,143,0.0615,0.0151,0.0099
20,4200001,4400000,4300957,14408,5123,232.25,167,0.1634,0.0441,0.0299
20,4400001,4600000,4491740,15542,5412,169.5,148,0.0677,0.0161,0.0104
20,4600001,4800000,4703339,14001,5220,191.875,152.125,0.1156,0.0302,0.0195
20,4800001,5000000,4902371,14700,5571,220.625,171.125,0.1264,0.033,0.0212
20,5000001,5200000,5107601,13677,5044,199.625,160.375,0.109,0.0299,0.0191
20,5200001,5400000,5304003,16114,6099,228.75,199.75,0.0677,0.0186,0.0116
20,5400001,5600000,5500067,14385,5554,157.125,181.875,-0.073,-0.0179,-0.0111
20,5600001,5800000,5694941,13672,5209,168.875,148.375,0.0646,0.0154,0.0097
20,5800001,6000000,5897410,14104,5179,211.375,184.625,0.0676,0.0192,0.0121
20,6000001,6200000,6099674,14518,5535,182.5,142.5,0.1231,0.0282,0.0177
20,6200001,6400000,6301775,13370,4920,120.375,110.625,0.0422,0.0081,0.0051
20,6400001,6600000,6511238,12149,4403,205.25,71.25,0.4846,0.1053,0.0706
20,6600001,6800000,6691953,14279,5434,167,124.25,0.1468,0.0296,0.0194
20,6800001,7000000,6902651,15819,5955,215.875,213.125,0.0064,0.0018,0.0011
20,7000001,7200000,7099527,16203,6140,256.875,194.625,0.1379,0.0356,0.0228
20,7200001,7400000,7289678,13249,4763,109,97.5,0.0557,0.0081,0.0052
20,7400001,7600000,7507755,12917,4724,113.875,82.625,0.159,0.0243,0.016
20,7600001,7800000,7698805,14383,5580,134.75,109.25,0.1045,0.0179,0.0114
20,7800001,8000000,7905270,15963,6427,192.5,139.25,0.1605,0.0298,0.0191
20,8000001,8200000,8096542,15080,6364,135.25,92.25,0.189,0.0263,0.0173
20,8200001,8400000,8301551,13928,5632,122,65,0.3048,0.0342,0.0219
20,8400001,8600000,8498316,12993,5022,87.5,41.5,0.3566,0.0322,0.0219
20,8600001,8800000,8698129,15033,6190,136.625,111.625,0.1007,0.0155,0.0099
20,8800001,9000000,8900211,14497,6117,146.125,89.375,0.241,0.035,0.0224
20,9000001,9200000,9100943,12065,4677,114.375,54.375,0.3556,0.0457,0.0294
20,9200001,9400000,9296431,12768,4842,97.5,43.75,0.3805,0.0404,0.0276
20,9400001,9600000,9498108,12640,4402,79,41.5,0.3112,0.0301,0.0198
20,9600001,9800000,9698986,12116,4738,106.25,48,0.3776,0.0436,0.029
20,9800001,10000000,9899684,14053,5468,181.875,111.625,0.2394,0.0507,0.0333
20,10000001,10200000,10055103,6692,2654,73.125,47.875,0.2087,0.0367,0.0241
21,1,200000,110198,11480,4137,162.5,124.5,0.1324,0.0375,0.0243
21,200001,400000,282372,13721,5957,160.5,152.75,0.0247,0.0057,0.0039
21,400001,600000,499773,12499,3559,117.125,112.375,0.0207,0.0055,0.0037
21,600001,800000,693024,9711,3382,112.5,93.5,0.0922,0.0254,0.0167
21,800001,1000000,806396,424,132,2.75,1.75,0.2222,0.0354,0.0238
22,1,200000,110338,11525,4307,104.875,36.375,0.485,0.0623,0.0436
22,200001,400000,297176,14891,5709,176.625,85.875,0.3457,0.0523,0.0368
22,400001,600000,502457,16344,6333,219,162.25,0.1489,0.0321,0.0205
22,600001,800000,696686,16794,6604,252.75,223.25,0.062,0.0155,0.01
22,800001,1000000,897594,14801,5646,213.625,131.125,0.2393,0.0517,0.0333
22,1000001,1200000,1100429,15318,5807,256,162,0.2249,0.0587,0.0373
22,1200001,1400000,1297983,16230,5785,189.25,182.25,0.0188,0.0046,0.0029
22,1400001,1600000,1486736,15119,5596,243.5,155.5,0.2206,0.0582,0.0389
22,1600001,1800000,1705253,17155,6297,204.375,183.875,0.0528,0.0132,0.0087
22,1800001,2000000,1897179,14193,5260,194.625,141.125,0.1593,0.0397,0.0265
22,2000001,2200000,2100962,13698,5016,196.125,121.625,0.2345,0.0565,0.0381
22,2200001,2400000,2298729,15440,5827,204.75,194,0.027,0.0072,0.0047
22,2400001,2600000,2500113,15579,5750,183.625,189.125,-0.0148,-0.0038,-0.0024
22,2600001,2800000,2696503,12528,4709,122.625,84.625,0.1834,0.0351,0.0256
22,2800001,3000000,2894421,11966,4492,137.875,89.375,0.2134,0.0432,0.0274
22,3000001,3200000,3101567,14770,5256,168.125,133.375,0.1153,0.0269,0.0171
22,3200001,3400000,3301569,15356,5717,196.5,147.25,0.1433,0.0328,0.0221
22,3400001,3600000,3498498,16445,6085,196,171.25,0.0674,0.0161,0.011
22,3600001,3800000,3705905,15336,5430,176.75,126.5,0.1657,0.0375,0.025
22,3800001,4000000,3904938,14499,5172,176,144,0.1,0.0249,0.0163
22,4000001,4200000,4102027,15182,5568,201.375,143.125,0.1691,0.0395,0.0268
22,4200001,4400000,4300084,14622,5358,220.25,151.25,0.1857,0.0471,0.0314
22,4400001,4600000,4503035,15560,5566,193.625,179.625,0.0375,0.0098,0.0065
22,4600001,4800000,4695470,13725,5073,138.125,111.625,0.1061,0.0215,0.0141
22,4800001,5000000,4905775,11037,4406,82.5,71,0.0749,0.0113,0.0071
22,5000001,5200000,5096998,13628,5124,169,131.25,0.1257,0.0279,0.0179
22,5200001,5400000,5307199,13981,5411,166.625,138.875,0.0908,0.02,0.0129
22,5400001,5600000,5501879,17841,6423,220.125,178.125,0.1055,0.0247,0.0168
22,5600001,5800000,5699411,18162,6590,278,168.5,0.2452,0.0625,0.0428
22,5800001,6000000,5899905,17103,6480,251.5,157.75,0.2291,0.0611,0.0408
22,6000001,6200000,6092819,13681,4898,140.75,84.25,0.2511,0.0374,0.0241
22,6200001,6400000,6214737,1556,429,6.5,14.75,-0.3882,-0.0474,-0.031
23,1,200000,98395,14075,5113,212.625,173.875,0.1003,0.0245,0.0165
23,200001,400000,298729,15987,5953,251.25,158.75,0.2256,0.0527,0.0353
23,400001,600000,499415,13654,5036,212.375,139.375,0.2075,0.0502,0.0331
23,600001,800000,700862,12744,4826,126.125,106.125,0.0861,0.0162,0.0107
23,800001,1000000,902150,15184,5834,206.375,135.375,0.2078,0.0447,0.0293
23,1000001,1200000,1099683,15210,6288,178.5,157.75,0.0617,0.0127,0.0082
23,1200001,1400000,1301131,15787,6450,244.375,205.875,0.0855,0.0213,0.0137
23,1400001,1600000,1495036,16944,6615,275.25,218.25,0.1155,0.0302,0.0199
23,1600001,1800000,1700975,14139,5441,236.125,187.875,0.1138,0.0271,0.0179
23,1800001,2000000,1896411,15494,6099,230.5,219.25,0.025,0.0064,0.0042
23,2000001,2200000,2098897,15039,5556,203.375,179.875,0.0613,0.0137,0.0089
23,2200001,2400000,2299108,15181,5295,152.375,155.875,-0.0114,-0.002,-0.0013
23,2400001,2600000,2498914,14049,4876,165,115.5,0.1765,0.0319,0.0213
23,2600001,2800000,2699115,12078,4316,142.125,89.625,0.2265,0.0386,0.0259
23,2800001,3000000,2895916,10092,3765,91.375,69.625,0.1351,0.0197,0.0133
23,3000001,3200000,3097620,14864,5188,174.625,147.625,0.0838,0.0201,0.0132
23,3200001,3400000,3301686,14953,5486,197.75,170,0.0755,0.0191,0.0124
23,3400001,3600000,3498148,15447,5584,182.625,166.125,0.0473,0.0116,0.0075
23,3600001,3800000,3704327,14010,5039,188,140.5,0.1446,0.0322,0.0224
23,3800001,4000000,3886511,11247,2917,103.75,82.5,0.1141,0.0312,0.0208
23,4000001,4200000,4099482,15239,5490,173.75,144.5,0.0919,0.0207,0.014
23,4200001,4400000,4296795,13968,4937,151.375,122.875,0.1039,0.0237,0.0161
23,4400001,4600000,4503240,17936,6555,221.25,187.75,0.0819,0.019,0.0129
23,4600001,4800000,4694458,15610,6082,161,126.5,0.12,0.0219,0.0149
23,4800001,5000000,4895402,15522,5783,194,187.75,0.0164,0.0041,0.0027
23,5000001,5200000,5102538,16928,6152,204,159,0.124,0.0279,0.0187
23,5200001,5400000,5291985,14863,5299,187.125,147.375,0.1188,0.0291,0.0192
23,5400001,5600000,5495733,13287,4649,145.75,106.75,0.1545,0.029,0.0187
23,5600001,5800000,5702536,13073,4811,190,140.25,0.1506,0.0305,0.0211
23,5800001,6000000,5896645,18054,6718,259,191.5,0.1498,0.0352,0.0238
23,6000001,6200000,6097739,17718,6492,205,174.25,0.0811,0.0179,0.012
23,6200001,6400000,6285013,14156,4964,150.625,154.625,-0.0131,-0.003,-0.002
24,1,200000,108250,14060,4127,136.875,73.375,0.302,0.0432,0.0288
24,200001,400000,304109,17733,5853,226.125,137.625,0.2433,0.054,0.0366
24,400001,600000,501618,18932,6191,199.125,164.375,0.0956,0.0214,0.0143
24,600001,800000,699922,17613,5726,215.125,145.875,0.1918,0.0443,0.0303
24,800001,1000000,898622,14167,5501,166.75,131.75,0.1173,0.0269,0.0176
24,1000001,1200000,1099388,12843,5369,104.375,87.375,0.0887,0.0147,0.0093
24,1200001,1400000,1299087,13881,5480,133.25,92,0.1831,0.034,0.022
24,1400001,1600000,1500775,10868,4521,78,65,0.0909,0.0136,0.0087
24,1600001,1800000,1711097,10426,4115,79.875,68.125,0.0794,0.0135,0.0088
24,1800001,2000000,1904886,13090,4673,156.375,121.875,0.124,0.0298,0.0196
24,2000001,2200000,2106781,19877,7081,227.5,177,0.1248,0.0282,0.0189
24,2200001,2400000,2297721,20190,7088,200.875,171.375,0.0792,0.0163,0.0111
24,2400001,2600000,2498409,16261,5908,219.875,145.125,0.2048,0.0487,0.0324
24,2600001,2800000,2700174,17031,6163,210.375,196.375,0.0344,0.0087,0.0056
24,2800001,3000000,2905504,17593,6236,206,160.25,0.1249,0.028,0.0187
24,3000001,3200000,3081585,12298,4412,132,119.75,0.0487,0.0108,0.0072
24,3200001,3400000,3260939,8753,3293,124.625,125.625,-0.004,-0.0011,-0.0007
25,1,200000,131694,7848,2857,72.625,29.625,0.4205,0.0622,0.0395
25,200001,400000,301470,13135,4561,139.75,52.25,0.4557,0.0649,0.0432
25,400001,600000,504021,15566,5766,217.25,155,0.1672,0.0369,0.0238
25,600001,800000,698874,15554,5740,192.5,141.5,0.1527,0.0347,0.0214
25,800001,1000000,901334,14386,5206,197.75,127.5,0.216,0.0503,0.0325
25,1000001,1200000,1097235,16026,5758,205.375,162.875,0.1154,0.0292,0.0186
25,1200001,1400000,1294607,16780,6338,227.625,173.375,0.1353,0.0325,0.0215
25,1400001,1600000,1501052,15461,5855,201.625,200.375,0.0031,0.0008,0.0005
25,1600001,1800000,1712390,14808,5676,207.125,150.875,0.1571,0.038,0.0256
25,1800001,2000000,1893545,14873,5654,215.75,168.75,0.1222,0.0303,0.021
25,2000001,2200000,2104795,13668,5114,197.875,153.125,0.1275,0.0349,0.0232
25,2200001,2400000,2301447,15158,5497,217.375,200.875,0.0395,0.0114,0.0074
25,2400001,2600000,2504296,16161,5977,203,179,0.0628,0.0159,0.0106
25,2600001,2800000,2695692,17170,6479,233,208,0.0567,0.0148,0.0096
25,2800001,3000000,2900839,14513,5430,168.875,143.625,0.0808,0.019,0.0122
25,3000001,3200000,3100082,15136,5562,182.125,189.875,-0.0208,-0.0055,-0.0037
25,3200001,3400000,3300752,13983,5198,193.25,161.75,0.0887,0.0226,0.0151
25,3400001,3600000,3498561,15980,5821,199.875,159.875,0.1112,0.0265,0.0182
25,3600001,3800000,3699684,17354,6276,189.75,180.75,0.0243,0.0057,0.0039
25,3800001,4000000,3898068,17060,6377,208.75,177.25,0.0816,0.0196,0.013
25,4000001,4200000,4102532,17223,6383,210.625,174.375,0.0942,0.0229,0.0149
25,4200001,4400000,4298610,15617,5890,229.125,149.625,0.2099,0.05,0.0338
25,4400001,4600000,4510625,16152,6046,212.125,139.625,0.2061,0.047,0.0321
25,4600001,4800000,4698622,15542,5817,215.5,171.25,0.1144,0.0309,0.0195
25,4800001,5000000,4904265,13602,5114,168.625,149.625,0.0597,0.0154,0.0097
25,5000001,5200000,5102633,16689,5887,180.875,169.625,0.0321,0.0071,0.0048
25,5200001,5400000,5300614,15410,5773,183.5,117.25,0.2203,0.0452,0.0304
25,5400001,5600000,5497687,11031,3790,64.625,52.125,0.1071,0.0105,0.007
25,5600001,5800000,5600504,66,nan,nan,nan,nan,nan,nan
26,1,200000,107915,17491,6687,242.75,157.75,0.2122,0.0503,0.0321
26,200001,400000,300075,15056,5334,182.5,170.25,0.0347,0.0089,0.0059
26,400001,600000,504159,14250,4653,189.375,127.375,0.1957,0.0537,0.0353
26,600001,800000,704523,15562,5427,184.25,152.5,0.0943,0.023,0.0157
26,800001,1000000,897682,16146,5875,187.75,153.75,0.0996,0.024,0.0159
26,1000001,1200000,1108692,13047,4476,162,126,0.125,0.031,0.021
26,1200001,1400000,1318329,11179,3865,127.25,98.25,0.1286,0.0319,0.0211
26,1400001,1600000,1501245,14095,5070,169.375,133.875,0.1171,0.0287,0.0189
26,1600001,1800000,1698580,16124,5763,199.75,148,0.1488,0.0343,0.024
26,1800001,2000000,1895075,14164,4973,176.375,151.875,0.0746,0.0189,0.0131
26,2000001,2200000,2095145,14759,5396,183,145,0.1159,0.0267,0.017
26,2200001,2400000,2305283,15491,5665,175.125,146.125,0.0903,0.02,0.0133
26,2400001,2600000,2494639,15544,5455,158.625,168.875,-0.0313,-0.0072,-0.0048
26,2600001,2800000,2703263,12190,4097,127.25,91.5,0.1634,0.0325,0.0221
26,2800001,3000000,2893858,16145,5650,169.125,126.125,0.1456,0.0311,0.0196
26,3000001,3200000,3102249,14743,5341,200,136.25,0.1896,0.0494,0.0307
26,3200001,3400000,3292757,16407,5925,213.625,148.625,0.1794,0.0412,0.027
26,3400001,3600000,3502202,18313,7014,233.25,226.75,0.0141,0.0037,0.0024
26,3600001,3800000,3699352,15964,5726,152.25,142.25,0.034,0.0065,0.0044
26,3800001,4000000,3895213,13631,4612,133.625,98.375,0.1519,0.0225,0.0144
26,4000001,4200000,4107219,10468,3900,112.75,51.25,0.375,0.0468,0.0312
26,4200001,4400000,4305340,14903,5783,157.25,95.25,0.2455,0.0371,0.0236
26,4400001,4600000,4505382,15722,5663,196,150.25,0.1321,0.0257,0.0171
26,4600001,4800000,4698090,14082,4762,141.75,132.25,0.0347,0.0066,0.0042
26,4800001,5000000,4903009,12022,3921,165.625,90.125,0.2952,0.0654,0.043
26,5000001,5200000,5061367,5267,1810,47,45.75,0.0135,0.0023,0.0016
27,1,200000,90264,14320,5104,165.75,131.25,0.1162,0.0282,0.0186
27,200001,400000,317199,11695,3585,90.375,44.375,0.3414,0.0484,0.0322
27,400001,600000,503366,14640,4809,192.25,102.75,0.3034,0.0683,0.047
27,600001,800000,697639,16299,5602,190.625,145.875,0.133,0.0315,0.0211
27,800001,1000000,898478,13948,4813,158.125,146.375,0.0386,0.0094,0.0062
27,1000001,1200000,1105110,14036,4666,178.75,120.5,0.1947,0.0437,0.0309
27,1200001,1400000,1298190,14337,5037,150.625,120.625,0.1106,0.0233,0.0152
27,1400001,1600000,1503312,15935,5699,195.625,173.875,0.0589,0.0151,0.0096
27,1600001,1800000,1699099,16896,6281,208.125,170.375,0.0997,0.0229,0.0151
27,1800001,2000000,1899169,13551,4720,156.25,122,0.1231,0.0268,0.0177
27,2000001,2200000,2097103,14951,5535,217.375,174.875,0.1083,0.0307,0.0195
27,2200001,2400000,2298698,15362,5579,215.625,216.375,-0.0017,-0.0005,-0.0003
27,2400001,2600000,2498182,14419,5224,172.875,159.875,0.0391,0.0095,0.0063
27,2600001,2800000,2692148,14407,5095,176.875,141.875,0.1098,0.0264,0.0177
27,2800001,3000000,2898899,12556,4687,142.5,71,0.3349,0.0505,0.0336
27,3000001,3200000,3103953,14920,5689,198.625,151.875,0.1334,0.0327,0.0213
27,3200001,3400000,3297379,16234,6200,231.75,200.25,0.0729,0.0196,0.0126
27,3400001,3600000,3499484,14127,5494,203.125,142.125,0.1767,0.0432,0.0273
27,3600001,3800000,3698241,13761,5166,224.875,158.125,0.1743,0.0446,0.0284
27,3800001,4000000,3903146,14880,5803,195,161.5,0.094,0.022,0.014
27,4000001,4200000,4097489,16653,6096,254.75,190.25,0.1449,0.0405,0.0253
27,4200001,4400000,4300342,13848,4792,155.25,133,0.0772,0.0182,0.0126
27,4400001,4600000,4504192,14772,5286,180.625,140.625,0.1245,0.0295,0.0201
27,4600001,4800000,4616585,2460,889,30.5,23.75,0.1244,0.03,0.0199
28,1,200000,110947,10335,3566,120.375,75.125,0.2315,0.0498,0.0351
28,200001,400000,303067,13890,4670,158.125,134.625,0.0803,0.0186,0.0124
28,400001,600000,498818,17618,6021,210.375,176.125,0.0886,0.0215,0.0145
28,600001,800000,697020,16623,6042,187.75,140,0.1457,0.0321,0.0214
28,800001,1000000,900334,16271,5990,167.75,149.5,0.0575,0.012,0.008
28,1000001,1200000,1100706,16745,6047,224,165.75,0.1495,0.0365,0.0248
28,1200001,1400000,1302410,12991,4783,148.5,118.5,0.1124,0.0271,0.016
28,1400001,1600000,1498927,13497,5267,139.75,111.25,0.1135,0.0233,0.0151
28,1600001,1800000,1698982,16019,5623,190.875,148.375,0.1253,0.0283,0.0193
28,1800001,2000000,1899260,14871,5145,180.5,113.75,0.2268,0.0506,0.0352
28,2000001,2200000,2094595,15437,5533,169.375,154.875,0.0447,0.0104,0.007
28,2200001,2400000,2296814,12362,3961,115.75,67.5,0.2633,0.0453,0.0309
28,2400001,2600000,2492304,14858,5232,129.375,67.125,0.3168,0.0561,0.0387
28,2600001,2800000,2712315,13186,4442,147.875,113.375,0.1321,0.0318,0.021
28,2800001,3000000,2894868,17274,6129,197.5,164.5,0.0912,0.0215,0.0134
28,3000001,3200000,3096569,16920,6117,214.875,184.875,0.075,0.0187,0.0123
28,3200001,3400000,3296748,14117,5368,172,139.5,0.1043,0.0229,0.0144
28,3400001,3600000,3423646,3573,1219,32.875,37.875,-0.0707,-0.0141,-0.0087
29,1,200000,95957,17842,6173,199.125,181.375,0.0466,0.011,0.0076
29,200001,400000,283602,11347,4128,149.875,127.375,0.0812,0.021,0.0136
29,400001,600000,505173,12639,4688,125.75,107.5,0.0782,0.0157,0.0105
29,600001,800000,699851,13898,5417,169.625,110.625,0.2105,0.0455,0.0294
29,800001,1000000,887281,12154,4161,161.125,112.375,0.1782,0.0432,0.0298
29,1000001,1200000,1105740,16050,5637,182.5,154.75,0.0823,0.0197,0.0128
29,1200001,1400000,1296077,16396,5992,225.25,157,0.1785,0.0449,0.0307
29,1400001,1600000,1516049,10108,3419,119.75,91,0.1364,0.037,0.0248
29,1600001,1800000,1697250,15570,5581,173.75,175,-0.0036,-0.0009,-0.0006
29,1800001,2000000,1892956,12204,3906,133.125,99.375,0.1452,0.0355,0.0242
29,2000001,2200000,2100253,10411,3463,112.875,81.875,0.1592,0.0376,0.0253
29,2200001,2400000,2289625,9473,3231,111.25,91.25,0.0988,0.0262,0.0173
29,2400001,2600000,2502553,12637,4594,227.5,78.25,0.4881,0.0988,0.0681
29,2600001,2800000,2652226,6511,2316,94.125,30.375,0.512,0.0884,0.058
3,1,200000,100998,14279,4575,150,112.25,0.1439,0.03,0.0197
3,200001,400000,298770,11525,4024,150.375,117.375,0.1232,0.0312,0.0198
3,400001,600000,506631,13697,4238,144.25,119.5,0.0938,0.022,0.0137
3,600001,800000,700291,13069,4070,125,111.25,0.0582,0.0132,0.0085
3,800001,1000000,901728,14609,4481,147.75,138.75,0.0314,0.0077,0.005
3,1000001,1200000,1102504,14345,5490,217,113.5,0.3132,0.0712,0.0473
3,1200001,1400000,1305734,12481,4621,161.125,108.875,0.1935,0.0441,0.0286
3,1400001,1600000,1503722,13394,4409,122.875,117.125,0.024,0.0052,0.0034
3,1600001,1800000,1698320,14445,4572,141.625,117.625,0.0926,0.0211,0.0125
3,1800001,2000000,1898183,13523,4624,155.625,124.125,0.1126,0.0229,0.0153
3,2000001,2200000,2098446,15916,5811,201,151.25,0.1412,0.0331,0.0221
3,2200001,2400000,2298521,14691,5311,150,134.5,0.0545,0.0115,0.0076
3,2400001,2600000,2500850,14565,5315,161.25,129.5,0.1092,0.022,0.0146
3,2600001,2800000,2703994,15198,5764,147.875,147.375,0.0017,0.0004,0.0002
3,2800001,3000000,2898782,13924,5252,170.875,122.125,0.1664,0.0373,0.0249
3,3000001,3200000,3101206,16570,5901,161.75,169.75,-0.0241,-0.0051,-0.0034
3,3200001,3400000,3300122,16443,5994,185.75,179,0.0185,0.0046,0.003
3,3400001,3600000,3504085,15068,5666,178.375,137.875,0.1281,0.0294,0.0191
3,3600001,3800000,3704392,13474,5060,160.125,127.875,0.112,0.0275,0.0174
3,3800001,4000000,3900512,14980,6006,158.5,153.75,0.0152,0.0035,0.0022
3,4000001,4200000,4102706,16176,6366,198.625,151.125,0.1358,0.0327,0.0213
3,4200001,4400000,4300659,13664,5621,160.5,116.25,0.1599,0.0328,0.0214
3,4400001,4600000,4497559,12145,4091,157.5,123,0.123,0.0343,0.0212
3,4600001,4800000,4702116,13225,4767,110.75,128.25,-0.0732,-0.0128,-0.0084
3,4800001,5000000,4903968,12119,4559,175.125,146.125,0.0903,0.0238,0.0153
3,5000001,5200000,5096817,13509,5325,209.125,163.125,0.1236,0.0312,0.0202
