scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
2,85200001,85300000,85250570,5856,2437,37.25,16,0.3991,0.0495,0.0302
2,85300001,85400000,85349463,6631,2642,49,23.5,0.3517,0.0447,0.029
2,85400001,85500000,85448934,5305,2107,35.625,18.875,0.3073,0.037,0.023
2,85500001,85600000,85550354,5548,2037,46.125,17.375,0.4528,0.0562,0.038
2,85600001,85700000,85649952,6003,2333,56.5,24.5,0.3951,0.0516,0.0353
2,85700001,85800000,85745837,5563,2212,56.75,23.25,0.4188,0.0615,0.0399
2,85800001,85900000,85846065,5322,2033,44.25,11.5,0.5874,0.0627,0.0406
2,85900001,86000000,85950847,5915,2285,28.875,18.625,0.2158,0.0179,0.0117
2,86000001,86100000,86050244,6420,2568,49,36.5,0.1462,0.0209,0.0132
2,86100001,86200000,86150427,5954,2481,77.875,6.875,0.8378,0.1177,0.0762
2,86200001,86300000,86248627,5834,2363,66.125,20.875,0.5201,0.0932,0.058
2,86300001,86400000,86349605,5784,2290,42.5,35,0.0968,0.0123,0.008
2,86400001,86500000,86451431,5477,2248,48.5,19.5,0.4265,0.0554,0.0364
2,86500001,86600000,86550825,6640,2752,67.375,34.375,0.3243,0.0483,0.0324
2,86600001,86700000,86648937,6775,2718,66.375,41.875,0.2263,0.0387,0.0257
2,86700001,86800000,86751541,6534,2680,69.5,24,0.4866,0.0773,0.0501
2,86800001,86900000,86848071,6238,2539,68.75,36.75,0.3033,0.0526,0.033
2,86900001,87000000,86950707,5701,2346,33.75,30.75,0.0465,0.005,0.0035
2,87000001,87100000,87051154,5483,2107,33.5,20.25,0.2465,0.0265,0.0175
2,87100001,87200000,87150607,5792,2364,36,18.75,0.3151,0.0329,0.0222
2,87200001,87300000,87248407,5545,2180,22.375,13.625,0.2431,0.0176,0.0116
2,87300001,87400000,87351985,5711,2327,36.625,16.875,0.3692,0.0342,0.0234
2,87400001,87500000,87451852,5560,2386,48.75,9.75,0.6667,0.0798,0.051
2,87500001,87600000,87547355,5058,2105,46.5,23.5,0.3286,0.049,0.0312
2,87600001,87700000,87648906,4911,2103,63.875,15.875,0.6019,0.0868,0.0577
2,87700001,87800000,87753690,4086,1704,41.75,11,0.5829,0.0667,0.0462
2,87800001,87900000,87850358,4771,1908,33.75,7.5,0.6364,0.0531,0.0353
2,87900001,88000000,87948269,4385,1865,27.5,10.75,0.4379,0.0332,0.0233
2,88000001,88100000,88049029,4317,1727,33.125,10.375,0.523,0.0474,0.0353
2,88100001,88200000,88156132,4535,1885,23.5,10.75,0.3723,0.0252,0.0178
2,88200001,88300000,88251618,5262,2133,53,10.5,0.6693,0.0785,0.0507
2,88300001,88400000,88348733,5562,2240,41.375,9.625,0.6225,0.0604,0.0389
2,88400001,88500000,88450317,5541,2321,52.375,16.125,0.5292,0.0686,0.0439
2,88500001,88600000,88548967,5853,2410,39,17.75,0.3744,0.0413,0.0264
2,88600001,88700000,88649284,5671,2248,54.25,19,0.4812,0.0628,0.0421
2,88700001,88800000,88751890,5509,2162,59.125,18.875,0.516,0.0703,0.0477
2,88800001,88900000,88852034,6009,2494,47.5,31.5,0.2025,0.0272,0.0173
2,88900001,89000000,88950651,6039,2561,33.875,14.375,0.4041,0.0303,0.0213
2,89000001,89100000,89049928,5439,2416,64,47.75,0.1454,0.0264,0.0177
2,89100001,89200000,89152577,6065,2602,76.75,19.75,0.5907,0.0952,0.0621
2,89200001,89300000,89248713,6381,2662,57.5,31.25,0.2958,0.0456,0.0289
2,89300001,89400000,89351044,6791,2892,83.5,60.75,0.1577,0.0316,0.0204
2,89400001,89500000,89448146,6266,2710,60.5,44.25,0.1551,0.0274,0.0176
2,89500001,89600000,89550474,6348,2666,50.25,34,0.1929,0.0235,0.0158
2,89600001,89700000,89649742,6056,2479,50.5,37.25,0.151,0.0213,0.0137
2,89700001,89800000,89748552,5398,2156,83.25,32.25,0.4416,0.083,0.0552
2,89800001,89900000,89849596,6848,2806,79,77.25,0.0112,0.0027,0.0017
2,89900001,90000000,89950983,6697,2802,68,53.25,0.1216,0.0232,0.0143
2,90000001,90100000,90051242,6443,2718,82,39,0.3554,0.0594,0.0393
2,90100001,90200000,90150755,7603,3111,81.25,69,0.0815,0.0169,0.0105
2,90200001,90300000,90249608,7386,3090,97.75,68.75,0.1742,0.0416,0.0253
2,90300001,90400000,90351852,7042,2851,96.625,68.375,0.1712,0.0439,0.0266
2,90400001,90500000,90448084,6925,2764,89.25,45.5,0.3247,0.0702,0.0446
2,90500001,90600000,90550218,6305,2502,107.25,40.5,0.4518,0.1118,0.0732
2,90600001,90700000,90648931,6133,2453,73.25,51.75,0.172,0.0417,0.026
2,90700001,90800000,90750931,6890,2774,88.75,65,0.1545,0.0394,0.0243
2,90800001,90900000,90848973,6133,2414,66.5,50.5,0.1368,0.0257,0.0166
2,90900001,91000000,90949526,5957,2426,55.5,51.25,0.0398,0.0076,0.0048
2,91000001,91100000,91051533,6750,2681,81.5,42,0.3198,0.0612,0.039
2,91100001,91200000,91152421,6140,2620,75.625,45.375,0.25,0.0477,0.0302
2,91200001,91300000,91249570,7150,2821,73.375,59.375,0.1055,0.0225,0.0141
2,91300001,91400000,91345856,6499,2503,81.75,55.25,0.1934,0.0413,0.0271
2,91400001,91500000,91449427,6802,2710,74.875,54.875,0.1541,0.0331,0.0207
2,91500001,91600000,91549428,6607,2734,71.25,41.75,0.2611,0.0444,0.0291
2,91600001,91700000,91649878,7232,3038,93.375,76.125,0.1018,0.0253,0.0155
2,91700001,91800000,91750497,7565,3170,93.375,64.125,0.1857,0.0406,0.0253
2,91800001,91900000,91847090,7071,2881,86.875,66.875,0.1301,0.0326,0.02
2,91900001,92000000,91951725,7004,2769,84.375,60.125,0.1678,0.035,0.0237
2,92000001,92100000,92048316,7257,2739,64.75,77.75,-0.0912,-0.0199,-0.0125
2,92100001,92200000,92150445,7879,3022,106.25,92.25,0.0705,0.0198,0.0124
2,92200001,92300000,92250806,7189,2746,79.875,64.375,0.1075,0.021,0.0134
2,92300001,92400000,92349973,7622,3019,92.875,72.625,0.1224,0.0263,0.0171
2,92400001,92500000,92451044,6262,2396,55.75,56.75,-0.0089,-0.002,-0.0011
2,92500001,92600000,92550537,7422,2926,98,65,0.2025,0.0502,0.0315
2,92600001,92700000,92649311,7001,2768,81.5,63.25,0.1261,0.0271,0.0178
2,92700001,92800000,92750360,7730,2972,68,65.25,0.0206,0.0041,0.0026
2,92800001,92900000,92846850,7236,2911,89.375,58.375,0.2098,0.0457,0.0287
2,92900001,93000000,92950131,6552,2583,66.25,62.5,0.0291,0.0057,0.0036
2,93000001,93100000,93049947,6730,2633,71.25,51.5,0.1609,0.0305,0.0193
2,93100001,93200000,93150423,6837,2706,93,56.75,0.2421,0.0552,0.0366
2,93200001,93300000,93251008,6118,2505,72.5,54.5,0.1417,0.0296,0.0192
2,93300001,93400000,93350730,6537,2471,71.75,49,0.1884,0.0391,0.024
2,93400001,93500000,93450818,6807,2699,70.5,49,0.1799,0.0332,0.0216
2,93500001,93600000,93550546,6335,2462,46,51,-0.0515,-0.0079,-0.0051
2,93600001,93700000,93649595,6548,2530,67.25,62,0.0406,0.0088,0.0056
2,93700001,93800000,93750857,6829,2580,54.75,44.25,0.1061,0.0179,0.0113
2,93800001,93900000,93849936,6925,2705,77.375,38.875,0.3312,0.0644,0.0405
2,93900001,94000000,93950733,6179,2444,62,46.5,0.1429,0.0261,0.0168
2,94000001,94100000,94051046,6681,2638,73.375,48.375,0.2053,0.0393,0.0253
2,94100001,94200000,94144998,6498,2447,74,63.75,0.0744,0.0179,0.0113
2,94200001,94300000,94253234,6914,2714,77.125,67.375,0.0675,0.0147,0.0094
2,94300001,94400000,94350272,6840,2762,99.625,70.375,0.1721,0.0466,0.0284
2,94400001,94500000,94448409,6973,2787,77.875,70.625,0.0488,0.0114,0.007
2,94500001,94600000,94551645,5816,2255,32.875,23.125,0.1741,0.0188,0.012
2,94600001,94700000,94650029,6617,2822,77.125,59.375,0.13,0.028,0.0173
2,94700001,94800000,94749011,6097,2535,71,55.75,0.1203,0.0265,0.0161
2,94800001,94900000,94847205,5702,2247,53.5,30.25,0.2776,0.0424,0.0269
2,94900001,95000000,94951168,6600,2610,78.75,44.25,0.2805,0.0565,0.0354
2,95000001,95100000,95049271,6448,2536,81.5,66,0.1051,0.0264,0.0157
2,95100001,95200000,95151482,5898,2273,54.375,55.375,-0.0091,-0.002,-0.0012
2,95200001,95300000,95253328,6471,2445,57.25,62.5,-0.0438,-0.0083,-0.0055
2,95300001,95400000,95346326,6750,2882,85.25,55.75,0.2092,0.0472,0.029
2,95400001,95500000,95450104,6368,2567,68.75,57.25,0.0913,0.0178,0.0114
2,95500001,95600000,95550598,6535,2617,54.75,49.25,0.0529,0.0093,0.0057
2,95600001,95700000,95648781,6014,2574,55.25,31,0.2812,0.0403,0.0269
2,95700001,95800000,95749028,6070,2430,60.625,44.375,0.1548,0.0297,0.0189
2,95800001,95900000,95849943,6326,2534,45.25,62,-0.1562,-0.0282,-0.0177
2,95900001,96000000,95949824,6225,2307,61.25,38.5,0.2281,0.0421,0.0273
2,96000001,96100000,96052756,5846,2195,39.25,44.25,-0.0599,-0.0097,-0.0061
2,96100001,96200000,96150733,5698,2138,43.25,37.25,0.0745,0.0119,0.0078
2,96200001,96300000,96249855,6160,2453,72.375,40.625,0.281,0.0586,0.0375
2,96300001,96400000,96348178,5771,2208,59.25,37.5,0.2248,0.0406,0.0261
2,96400001,96500000,96449924,6180,2443,55.75,21.75,0.4387,0.0612,0.0408
2,96500001,96600000,96551441,6220,2413,45.375,31.625,0.1786,0.024,0.0156
2,96600001,96700000,96648943,5979,2323,57,71.5,-0.1128,-0.0319,-0.0182
2,96700001,96800000,96746627,6159,2464,70.875,44.375,0.2299,0.0434,0.0276
2,96800001,96900000,96849916,6194,2575,67.125,40.875,0.2431,0.0473,0.0285
2,96900001,97000000,96947892,6069,2440,85.5,42.25,0.3386,0.0781,0.0484
2,97000001,97100000,97055828,5675,2225,51,30.25,0.2554,0.0435,0.0276
2,97100001,97200000,97150241,6279,2521,56.625,37.625,0.2016,0.0362,0.0228
2,97200001,97300000,97251045,6182,2495,57.75,52.75,0.0452,0.0084,0.0054
2,97300001,97400000,97350888,6283,2346,63,39,0.2353,0.0464,0.0285
2,97400001,97500000,97450058,6152,2428,75.25,27.75,0.4612,0.0822,0.052
2,97500001,97600000,97551899,6150,2380,52.25,30.25,0.2667,0.0421,0.026
2,97600001,97700000,97646900,5445,2219,47,22,0.3623,0.0499,0.0327
2,97700001,97800000,97751082,6308,2529,42.875,21.375,0.3346,0.0388,0.0263
2,97800001,97900000,97849302,6415,2628,56.375,15.875,0.5606,0.0777,0.0508
2,97900001,98000000,97953375,5690,2247,34.875,24.625,0.1723,0.0196,0.0125
2,98000001,98100000,98051760,5694,2267,45,16,0.4754,0.0526,0.0353
2,98100001,98200000,98149880,6217,2420,33.5,25.75,0.1308,0.0137,0.0088
2,98200001,98300000,98252588,6339,2492,63.25,28,0.3863,0.0731,0.0446
2,98300001,98400000,98349705,6360,2562,80.375,40.375,0.3313,0.0726,0.0458
2,98400001,98500000,98450795,5409,2268,42.125,19.125,0.3755,0.0473,0.0303
2,98500001,98600000,98549128,5945,2457,57.5,29.75,0.3181,0.056,0.035
2,98600001,98700000,98649930,6216,2530,57.375,77.875,-0.1516,-0.0357,-0.0226
2,98700001,98800000,98749400,5555,2135,53.625,21.375,0.43,0.0702,0.0449
2,98800001,98900000,98850587,5902,2339,65.75,29.75,0.377,0.0583,0.0394
2,98900001,99000000,98949750,6185,2581,52.25,27.5,0.3103,0.049,0.0308
2,99000001,99100000,99052485,6034,2567,63,40,0.2233,0.0381,0.0251
2,99100001,99200000,99151728,6146,2614,79.25,39.25,0.3376,0.058,0.0374
2,99200001,99300000,99248343,5805,2435,87.75,17,0.6754,0.1299,0.0848
2,99300001,99400000,99351440,6191,2774,45.75,49.5,-0.0394,-0.0064,-0.0043
2,99400001,99500000,99449191,6340,2537,76.125,54.375,0.1667,0.0392,0.0236
2,99500001,99600000,99549316,6202,2511,67.25,22.5,0.4986,0.0878,0.0559
2,99600001,99700000,99651559,7293,2898,76.375,37.125,0.3458,0.0645,0.0404
2,99700001,99800000,99750913,6755,2715,62.5,55.5,0.0593,0.0127,0.0079
2,99800001,99900000,99848579,6582,2766,74.5,54.5,0.155,0.033,0.0216
2,99900001,100000000,99953250,6147,2550,48.75,30.75,0.2264,0.031,0.0198
2,100000001,100100000,100050684,5774,2141,64.5,28,0.3946,0.0684,0.0453
2,100100001,100200000,100149624,6698,2719,69,49.25,0.167,0.0339,0.0206
2,100200001,100300000,100249279,6517,2418,70.25,26.25,0.456,0.0863,0.0573
2,100300001,100400000,100350880,7147,2888,67.875,47.625,0.1753,0.0324,0.0203
2,100400001,100500000,100448137,6735,2751,62.125,64.875,-0.0217,-0.0045,-0.0028
2,100500001,100600000,100549927,6408,2601,89.625,40.625,0.3762,0.0803,0.0514
2,100600001,100700000,100651718,5902,2527,69.5,46.5,0.1983,0.0401,0.0253
2,100700001,100800000,100750976,5924,2257,57.875,26.625,0.3698,0.0626,0.0402
2,100800001,100900000,100853250,5091,1891,26.25,25.75,0.0096,0.001,0.0007
2,100900001,101000000,100947958,5529,2152,59,39.5,0.198,0.0381,0.0235
2,101000001,101100000,101049066,6256,2465,51,34,0.2,0.0298,0.019
2,101100001,101200000,101148221,4973,2029,40.125,19.125,0.3544,0.0385,0.0249
2,101200001,101300000,101249908,5775,2323,53.625,21.125,0.4348,0.0639,0.0409
2,101300001,101400000,101347980,5727,2337,49,28.25,0.2686,0.0402,0.0258
2,101400001,101500000,101449534,5125,1852,40.875,21.625,0.308,0.0502,0.0316
2,101500001,101600000,101554988,4917,1883,43.25,18.25,0.4065,0.062,0.0393
2,101600001,101700000,101649651,5568,2204,53.5,20.25,0.4508,0.0617,0.0407
2,101700001,101800000,101748152,5057,1987,50.5,28.25,0.2825,0.0467,0.0292
2,101800001,101900000,101850586,5498,2101,37,16.5,0.3832,0.0485,0.0305
2,101900001,102000000,101949843,5196,1978,46.25,16.5,0.4741,0.0689,0.0428
2,102000001,102100000,102051129,5957,2450,58.5,39.25,0.1969,0.0363,0.0227
2,102100001,102200000,102146290,5720,2233,54.875,36.875,0.1962,0.0352,0.0224
2,102200001,102300000,102248952,6387,2636,64.375,41.125,0.2204,0.041,0.0264
2,102300001,102400000,102352447,6160,2470,61.25,32,0.3137,0.0634,0.0399
2,102400001,102500000,102451689,5994,2372,66.125,52.875,0.1113,0.0258,0.0161
2,102500001,102600000,102546449,6115,2418,56.5,59.75,-0.028,-0.0064,-0.0039
2,102600001,102700000,102648766,5854,2308,57.25,47.75,0.0905,0.0193,0.0121
2,102700001,102800000,102752991,6407,2698,74.5,66.5,0.0567,0.0132,0.0084
2,102800001,102900000,102850241,6869,2982,77.125,59.625,0.128,0.0283,0.0177
2,102900001,103000000,102951901,6477,2517,71.25,41.5,0.2639,0.052,0.0337
2,103000001,103100000,103050769,7036,2775,66.75,53,0.1148,0.0225,0.0145
2,103100001,103200000,103151839,7098,2644,80.875,72.375,0.0555,0.0149,0.009
2,103200001,103300000,103257020,6182,2315,77.875,49.125,0.2264,0.0522,0.031
2,103300001,103400000,103350535,5994,2487,72.625,72.875,-0.0017,-0.0004,-0.0003
2,103400001,103500000,103451343,6670,2794,68.125,67.875,0.0018,0.0004,0.0003
2,103500001,103600000,103550323,6724,2659,85.625,76.625,0.0555,0.0146,0.0088
2,103600001,103700000,103647715,6722,2576,88.5,58.5,0.2041,0.0484,0.0302
2,103700001,103800000,103750720,5994,2355,53.375,57.375,-0.0361,-0.0071,-0.0046
2,103800001,103900000,103850004,6350,2512,94,55.75,0.2554,0.0626,0.0394
2,103900001,104000000,103950897,6280,2634,67.5,66.75,0.0056,0.0012,0.0007
2,104000001,104100000,104050732,7484,3143,109.875,67.875,0.2363,0.0596,0.0366
2,104100001,104200000,104148655,7682,3075,86.375,73.375,0.0814,0.0193,0.0123
2,104200001,104300000,104250813,6005,2404,79.625,47.875,0.249,0.0549,0.0361
2,104300001,104400000,104351463,6800,2651,79.75,59.25,0.1475,0.0332,0.0215
2,104400001,104500000,104450482,6812,2737,73.25,55,0.1423,0.0299,0.0188
2,104500001,104600000,104550648,6844,2804,75,71,0.0274,0.0062,0.0038
2,104600001,104700000,104651354,6338,2527,77.125,55.875,0.1598,0.0386,0.0244
2,104700001,104800000,104751139,7012,2814,81.25,53.75,0.2037,0.0407,0.027
2,104800001,104900000,104849622,6796,2845,71.625,55.375,0.128,0.0255,0.0153
2,104900001,105000000,104948390,6484,2622,68.375,64.375,0.0301,0.0071,0.0044
2,105000001,105100000,105048583,5612,2281,70.125,54.375,0.1265,0.0296,0.0188
2,105100001,105200000,105150421,6262,2592,62.125,44.875,0.1612,0.0291,0.0192
2,105200001,105300000,105252940,6355,2757,44.75,50.5,-0.0604,-0.0085,-0.0059
2,105300001,105400000,105348454,6057,2533,72,37.75,0.3121,0.0505,0.0339
2,105400001,105500000,105451360,6043,2547,53.375,45.625,0.0783,0.0128,0.0083
2,105500001,105600000,105547109,5780,2253,56.25,34.5,0.2397,0.0393,0.0253
2,105600001,105700000,105651546,5149,2109,42.25,24.5,0.2659,0.0305,0.0201
2,105700001,105800000,105747998,6134,2617,56.75,34.5,0.2438,0.0349,0.0224
2,105800001,105900000,105850388,6034,2293,51.5,46.5,0.051,0.0103,0.0062
2,105900001,106000000,105949697,6810,2670,78.75,45.75,0.2651,0.0503,0.0323
2,106000001,106100000,106051013,6432,2559,80.125,60.875,0.1365,0.0354,0.0206
2,106100001,106200000,106148575,6098,2450,70.25,48.5,0.1832,0.0364,0.0229
2,106200001,106300000,106249078,6855,2703,80.5,60,0.1459,0.0318,0.0209
2,106300001,106400000,106348460,6210,2390,61.5,49.25,0.1106,0.0204,0.0136
2,106400001,106500000,106450093,6624,2645,62,64.75,-0.0217,-0.0042,-0.0027
2,106500001,106600000,106552507,6524,2592,72,50.25,0.1779,0.0392,0.0238
2,106600001,106700000,106649130,6482,2455,62.75,66,-0.0252,-0.0059,-0.0035
2,106700001,106800000,106748838,6651,2723,81.5,49,0.249,0.0537,0.0323
2,106800001,106900000,106852143,6842,2773,80.75,51.25,0.2235,0.0477,0.0306
2,106900001,107000000,106950382,6420,2652,73.25,51.25,0.1767,0.0402,0.0247
2,107000001,107100000,107051099,6279,2461,65.5,57.75,0.0629,0.0122,0.008
2,107100001,107200000,107152131,6599,2600,61.875,25.375,0.4183,0.0634,0.0427
2,107200001,107300000,107251092,7021,2763,76.875,39.375,0.3226,0.0572,0.0377
2,107300001,107400000,107348724,6807,2762,89.25,67,0.1424,0.0362,0.022
2,107400001,107500000,107450266,5464,2226,61,33.25,0.2944,0.0594,0.0373
2,107500001,107600000,107551321,5270,2229,32.25,30,0.0361,0.004,0.0026
2,107600001,107700000,107652235,5615,2345,57.625,27.875,0.348,0.0589,0.0389
2,107700001,107800000,107749201,6239,2605,64.625,46.625,0.1618,0.03,0.0197
2,107800001,107900000,107849642,5668,2295,54,27.75,0.3211,0.0492,0.032
2,107900001,108000000,107950927,6292,2485,55.5,54.75,0.0068,0.0012,0.0007
2,108000001,108100000,108048335,6138,2534,70.75,38.25,0.2982,0.0564,0.0355
2,108100001,108200000,108150158,5487,2218,58.875,33.875,0.2695,0.0497,0.0316
2,108200001,108300000,108251790,6003,2382,57.25,55.75,0.0133,0.003,0.0019
2,108300001,108400000,108350253,6074,2336,72.5,29.5,0.4216,0.079,0.0515
2,108400001,108500000,108448458,5847,2211,48.25,43,0.0575,0.0114,0.0073
2,108500001,108600000,108549729,5181,1960,55.75,38.75,0.1799,0.036,0.0237
2,108600001,108700000,108651267,5674,2232,65.5,55,0.0871,0.0192,0.0128
2,108700001,108800000,108748631,5695,1976,55.5,46,0.0936,0.0207,0.0136
2,108800001,108900000,108849411,6647,2545,74.5,66.25,0.0586,0.0131,0.0088
2,108900001,109000000,108947475,7300,2579,76.25,66.25,0.0702,0.0154,0.0104
2,109000001,109100000,109050510,7490,2629,70.625,58.125,0.0971,0.0191,0.0126
2,109100001,109200000,109150506,8050,2732,107.125,56.875,0.3064,0.0674,0.0469
2,109200001,109300000,109249484,7566,2531,73,63,0.0735,0.0153,0.0106
2,109300001,109400000,109351837,8631,2859,81.125,64.125,0.117,0.0216,0.015
2,109400001,109500000,109450462,7784,2847,92.75,72.5,0.1225,0.0265,0.0184
2,109500001,109600000,109549125,8322,3226,111,83,0.1443,0.0324,0.022
2,109600001,109700000,109647978,7571,2761,102.625,84.875,0.0947,0.0246,0.0165
2,109700001,109800000,109747342,6523,2530,50.375,65.375,-0.1296,-0.0239,-0.0151
2,109800001,109900000,109846470,6088,2446,61.25,50.5,0.0962,0.02,0.0126
2,109900001,110000000,109948188,7283,3057,92,53,0.269,0.0545,0.0363
2,110000001,110100000,110050431,6641,2804,76.875,52.875,0.185,0.0359,0.0235
2,110100001,110200000,110150189,7245,2984,82.125,68.625,0.0896,0.0196,0.0125
2,110200001,110300000,110249483,6256,2596,72.5,53,0.1554,0.0334,0.0221
2,110300001,110400000,110351003,6578,2907,73.25,52.5,0.165,0.0331,0.0215
2,110400001,110500000,110444799,5451,2149,79.625,28.625,0.4711,0.1179,0.0746
2,110500001,110600000,110554379,5014,2056,66.125,36.875,0.284,0.0622,0.04
2,110600001,110700000,110651258,5375,2292,87,28,0.513,0.1185,0.0726
2,110700001,110800000,110751331,6549,2666,62.625,60.125,0.0204,0.0048,0.0029
2,110800001,110900000,110850828,5810,2217,59.5,27,0.3757,0.0613,0.0417
2,110900001,111000000,110950710,6325,2632,71.375,56.125,0.1196,0.0263,0.0168
2,111000001,111100000,111051160,6255,2583,53.125,44.375,0.0897,0.017,0.0102
2,111100001,111200000,111152939,6090,2579,57,37.25,0.2095,0.0349,0.0226
2,111200001,111300000,111249680,7215,2826,59.75,33.25,0.2849,0.043,0.0274
2,111300001,111400000,111348478,6401,2614,81.75,51.25,0.2293,0.0523,0.0338
2,111400001,111500000,111448718,6726,2838,76.25,47.5,0.2323,0.0449,0.0287
2,111500001,111600000,111550834,6642,2857,87.5,55.25,0.2259,0.044,0.0284
2,111600001,111700000,111653619,6123,2462,76.75,59,0.1308,0.0278,0.0179
2,111700001,111800000,111749260,7012,2906,70.125,75.875,-0.0394,-0.0081,-0.0052
2,111800001,111900000,111850967,5921,2412,57.875,37.875,0.2089,0.0338,0.0213
2,111900001,112000000,111949494,5563,2247,51,32.75,0.2179,0.0388,0.0247
2,112000001,112100000,112049001,5916,2585,82.75,39.25,0.3566,0.0683,0.0458
2,112100001,112200000,112147504,5800,2352,64.5,38.25,0.2555,0.0494,0.0301
2,112200001,112300000,112249064,5051,1948,48.25,30.75,0.2215,0.0392,0.0257
2,112300001,112400000,112353250,5844,2463,42,32.75,0.1237,0.0185,0.012
2,112400001,112500000,112447337,5802,2368,62.375,29.625,0.356,0.0579,0.0386
2,112500001,112600000,112547879,5685,2356,29,33,-0.0645,-0.0068,-0.0047
2,112600001,112700000,112650067,6510,2802,69.75,25,0.4723,0.0635,0.0423
2,112700001,112800000,112751493,6167,2569,40.75,40.5,0.0031,0.0005,0.0003
2,112800001,112900000,112849506,6387,2864,72.75,49.5,0.1902,0.0398,0.0244
2,112900001,113000000,112949553,5950,2471,68.125,30.125,0.3868,0.079,0.049
2,113000001,113100000,113049581,5955,2568,49.5,37,0.1445,0.0209,0.0138
2,113100001,113200000,113150087,5936,2546,55.875,40.125,0.1641,0.0264,0.0172
2,113200001,113300000,113248426,5640,2280,44,43.75,0.0028,0.0005,0.0003
2,113300001,113400000,113351125,5492,2133,54.375,39.375,0.16,0.0312,0.0196
2,113400001,113500000,113450667,6226,2572,52.25,40.25,0.1297,0.0226,0.014
2,113500001,113600000,113548371,5938,2285,60.25,24.5,0.4218,0.0676,0.0456
2,113600001,113700000,113652216,5798,2397,72.5,33,0.3744,0.0703,0.0464
2,113700001,113800000,113751983,6234,2732,84.375,38.875,0.3692,0.0672,0.0438
2,113800001,113900000,113847433,6176,2458,45.75,33.5,0.1546,0.0227,0.0141
2,113900001,114000000,113951522,6009,2422,50.875,38.875,0.1337,0.0229,0.0143
2,114000001,114100000,114050935,5797,2280,53.75,34.5,0.2181,0.0353,0.0231
2,114100001,114200000,114150262,5883,2413,50.5,42.5,0.086,0.0165,0.0103
2,114200001,114300000,114249950,6527,2793,75.125,42.375,0.2787,0.0584,0.0366
2,114300001,114400000,114350086,6213,2560,57.625,33.625,0.263,0.0473,0.0297
2,114400001,114500000,114449564,6176,2538,62.5,30.5,0.3441,0.0599,0.039
2,114500001,114600000,114550178,6185,2582,67.125,45.375,0.1933,0.0364,0.0233
2,114600001,114700000,114649603,6038,2493,46.75,42.25,0.0506,0.0078,0.005
2,114700001,114800000,114750428,5188,2064,30.5,18.25,0.2513,0.0295,0.0178
2,114800001,114900000,114851720,5966,2454,31.5,12.5,0.4318,0.0342,0.0225
2,114900001,115000000,114952366,4820,2049,61.25,33.5,0.2929,0.0587,0.0377
2,115000001,115100000,115050459,6281,2524,54.75,50.5,0.0404,0.0075,0.0048
2,115100001,115200000,115150327,5568,2222,52.875,32.125,0.2441,0.0433,0.0267
2,115200001,115300000,115249766,6849,2821,68.75,30.25,0.3889,0.0656,0.0431
2,115300001,115400000,115347522,5865,2445,65.125,52.375,0.1085,0.0221,0.0144
2,115400001,115500000,115453054,5640,2264,50.75,39,0.1309,0.0218,0.0142
2,115500001,115600000,115549179,6294,2622,68.625,50.375,0.1534,0.0338,0.0205
2,115600001,115700000,115650034,6177,2443,77.625,62.375,0.1089,0.0246,0.0151
2,115700001,115800000,115751572,6551,2564,60.625,56.375,0.0363,0.0071,0.0043
2,115800001,115900000,115848815,6415,2625,54.625,59.125,-0.0396,-0.0074,-0.0049
2,115900001,116000000,115951269,5677,2362,60.5,39.75,0.207,0.0407,0.0265
2,116000001,116100000,116050824,6450,2591,64.5,55.75,0.0728,0.014,0.0087
2,116100001,116200000,116151324,6148,2593,64.375,45.125,0.1758,0.0384,0.0223
2,116200001,116300000,116246241,5829,2235,48.125,31.375,0.2107,0.0407,0.0253
2,116300001,116400000,116352084,5915,2360,72.25,54.25,0.1423,0.0374,0.0226
2,116400001,116500000,116449101,6117,2536,61.625,34.375,0.2839,0.0535,0.0331
2,116500001,116600000,116549840,5300,2083,47.625,25.125,0.3093,0.0472,0.0298
2,116600001,116700000,116649539,5828,2323,45,39.5,0.0651,0.0106,0.0067
2,116700001,116800000,116751397,5994,2435,59.25,43.5,0.1533,0.0282,0.018
2,116800001,116900000,116849962,6515,2633,60.625,64.375,-0.03,-0.0066,-0.0041
2,116900001,117000000,116951744,6398,2612,70.375,31.625,0.3799,0.0679,0.046
2,117000001,117100000,117050077,6013,2546,62.875,24.125,0.4454,0.0766,0.0489
2,117100001,117200000,117149789,6699,2783,67,22.75,0.493,0.0755,0.0484
2,117200001,117300000,117250666,6291,2617,52.75,24.5,0.3657,0.0565,0.035
2,117300001,117400000,117350499,6543,2634,52.375,36.375,0.1803,0.0336,0.021
2,117400001,117500000,117450716,6310,2642,54.125,42.125,0.1247,0.0221,0.0141
2,117500001,117600000,117552126,5569,2218,59.5,25.75,0.3959,0.0646,0.0421
2,117600001,117700000,117649839,5839,2472,39.75,30,0.1398,0.0161,0.0107
2,117700001,117800000,117753201,6481,2668,78.25,49.75,0.2227,0.0444,0.0282
2,117800001,117900000,117848647,6030,2397,59.75,34.5,0.2679,0.0422,0.0281
2,117900001,118000000,117949765,5616,2357,41,17.5,0.4017,0.0487,0.0302
2,118000001,118100000,118050109,6212,2557,69.25,34.75,0.3317,0.0632,0.0408
2,118100001,118200000,118148336,5821,2316,51,29.75,0.2632,0.0393,0.026
