scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
25,700001,800000,752367,7555,2772,56.375,59.625,-0.028,-0.0046,-0.003
25,800001,900000,849844,6908,2431,68.375,58.875,0.0747,0.0167,0.0097
25,900001,1000000,948899,7478,2775,94.875,68.625,0.1606,0.037,0.0229
25,1000001,1100000,1048748,8284,2946,131.875,81.625,0.2354,0.0674,0.0415
25,1100001,1200000,1149117,7742,2812,166.5,81.25,0.3441,0.1231,0.0728
25,1200001,1300000,1251335,8886,3404,169,98.25,0.2647,0.0911,0.0509
25,1300001,1400000,1343317,7894,2934,123.875,75.125,0.245,0.0712,0.0405
25,1400001,1500000,1451075,7802,2834,149.5,96.75,0.2142,0.0769,0.0431
25,1500001,1600000,1551962,7659,3021,120.375,103.625,0.0748,0.0254,0.0141
25,1600001,1700000,1657705,6277,2396,121.5,59.75,0.3407,0.1132,0.0638
25,1700001,1800000,1752626,8531,3280,184.125,91.125,0.3379,0.1233,0.0693
25,1800001,1900000,1850060,8104,2938,176.25,76.25,0.396,0.154,0.0836
25,1900001,2000000,1945607,6769,2716,152.25,92.5,0.2441,0.0968,0.0513
25,2000001,2100000,2048363,6118,2292,122.375,77.875,0.2222,0.0892,0.0501
25,2100001,2200000,2150524,7550,2822,158.25,75.25,0.3555,0.1262,0.0732
25,2200001,2300000,2247745,7350,2695,139.375,99.375,0.1675,0.063,0.035
25,2300001,2400000,2351999,7808,2802,158.5,101.5,0.2192,0.0896,0.0493
25,2400001,2500000,2449937,7602,2847,174.25,81,0.3653,0.1412,0.0822
25,2500001,2600000,2552576,8559,3130,179.5,98,0.2937,0.1193,0.0631
25,2600001,2700000,2649949,9178,3449,136.5,122,0.0561,0.018,0.0098
25,2700001,2800000,2748223,7992,3030,218.25,86,0.4347,0.1791,0.1044
25,2800001,2900000,2850570,7329,2743,160.375,67.625,0.4068,0.1418,0.0827
25,2900001,3000000,2952123,7184,2687,124.5,76,0.2419,0.079,0.0451
25,3000001,3100000,3048989,7676,2735,146.125,84.875,0.2652,0.1121,0.0567
25,3100001,3200000,3152655,7460,2827,166,105,0.2251,0.1025,0.0526
25,3200001,3300000,3248955,6894,2629,136,79.75,0.2607,0.092,0.0503
25,3300001,3400000,3351123,7089,2569,113.75,82,0.1622,0.0584,0.0307
25,3400001,3500000,3448621,7933,2908,153,78.75,0.3204,0.1167,0.0646
25,3500001,3600000,3547793,8047,2913,147.125,81.125,0.2892,0.1076,0.0566
25,3600001,3700000,3653485,8833,3165,184.625,92.875,0.3306,0.1355,0.0725
25,3700001,3800000,3747574,8521,3111,189.625,87.875,0.3667,0.1433,0.0802
25,3800001,3900000,3851101,8851,3313,197.625,82.125,0.4129,0.1545,0.086
25,3900001,4000000,3948707,8209,3064,201.875,95.125,0.3594,0.1565,0.0828
25,4000001,4100000,4049387,8083,3041,164.875,87.375,0.3072,0.1085,0.062
25,4100001,4200000,4149531,9140,3342,180.25,87,0.3489,0.1229,0.0702
25,4200001,4300000,4251001,7995,2941,152,84.25,0.2868,0.0957,0.0547
25,4300001,4400000,4348550,7622,2949,157.625,65.375,0.4137,0.1347,0.0765
25,4400001,4500000,4457112,6877,2606,142.5,56,0.4358,0.1462,0.0833
25,4500001,4600000,4550303,9275,3440,157.125,83.625,0.3053,0.1015,0.0558
25,4600001,4700000,4650050,7854,2974,129.625,88.625,0.1879,0.0577,0.0332
25,4700001,4800000,4748243,7688,2843,131.125,82.625,0.2269,0.078,0.0445
25,4800001,4900000,4844871,6045,2279,98.25,74.75,0.1358,0.045,0.0256
25,4900001,5000000,4951776,7557,2835,104.375,74.875,0.1646,0.0448,0.0274
25,5000001,5100000,5051373,7727,2652,130.5,80.25,0.2384,0.0818,0.0457
25,5100001,5200000,5146830,8962,3235,184.125,89.375,0.3464,0.1268,0.0694
25,5200001,5300000,5250988,7384,2787,129.875,63.125,0.3459,0.1105,0.0633
25,5300001,5400000,5346270,8026,2986,91.875,54.125,0.2586,0.0564,0.0324
25,5400001,5500000,5451093,5682,2077,39.75,38.25,0.0192,0.0028,0.0018
25,5500001,5600000,5547181,5349,1713,21.625,13.875,0.2183,0.0135,0.0082
25,5600001,5700000,5600504,66,nan,nan,nan,nan,nan,nan
26,1,100000,49952,7477,2968,80.875,60.875,0.1411,0.0305,0.0178
26,100001,200000,151193,10014,3719,151.375,96.875,0.2195,0.0605,0.0359
26,200001,300000,250143,7510,2732,122.75,87.75,0.1663,0.0524,0.0309
26,300001,400000,349769,7546,2602,124.75,82.5,0.2039,0.0757,0.0414
26,400001,500000,452125,6955,2243,120.125,62.375,0.3164,0.1152,0.0643
26,500001,600000,553768,7295,2410,145.75,65,0.3832,0.1534,0.0854
26,600001,700000,650231,7375,2578,145.75,69,0.3574,0.1313,0.0747
26,700001,800000,753431,8187,2849,150.5,83.5,0.2863,0.1097,0.0597
26,800001,900000,846680,8118,3037,151.875,79.125,0.3149,0.1148,0.0663
26,900001,1000000,949256,8028,2838,122.625,74.625,0.2433,0.0693,0.0424
26,1000001,1100000,1048290,5404,1895,88.875,55.125,0.2344,0.0847,0.0452
26,1100001,1200000,1151399,7643,2581,156.875,70.875,0.3776,0.1499,0.0812
26,1200001,1300000,1254180,4222,1421,62,39.25,0.2247,0.0828,0.0457
26,1300001,1400000,1357259,6957,2444,134.25,59,0.3894,0.14,0.0787
26,1400001,1500000,1454246,7148,2582,152,68.25,0.3802,0.1512,0.0839
26,1500001,1600000,1549605,6947,2488,144.625,65.625,0.3757,0.1376,0.0776
26,1600001,1700000,1651875,8182,2979,147.25,75.75,0.3206,0.1098,0.0605
26,1700001,1800000,1746697,7942,2784,133.25,72.25,0.2968,0.1042,0.0568
26,1800001,1900000,1847209,7973,2902,182.75,85.5,0.3625,0.1576,0.0835
26,1900001,2000000,1956719,6191,2071,100.625,66.375,0.2051,0.0815,0.0414
26,2000001,2100000,2048859,7964,2916,138,85.25,0.2363,0.0709,0.0407
26,2100001,2200000,2149394,6795,2480,115,59.75,0.3162,0.0899,0.0544
26,2200001,2300000,2257071,7525,2699,174.5,67.5,0.4421,0.1696,0.0941
26,2300001,2400000,2350827,7966,2966,144.375,78.625,0.2948,0.098,0.055
26,2400001,2500000,2451563,8519,3155,162.875,102.625,0.2269,0.0828,0.0456
26,2500001,2600000,2546877,7025,2300,105.25,66.25,0.2274,0.0728,0.0412
26,2600001,2700000,2645459,5574,1822,74.125,51.125,0.1836,0.0637,0.0333
26,2700001,2800000,2751963,6616,2275,83.125,40.375,0.3462,0.0762,0.0444
26,2800001,2900000,2845013,8596,3093,114.125,67.125,0.2593,0.0608,0.0384
26,2900001,3000000,2949478,7549,2557,70,59,0.0853,0.0182,0.0112
26,3000001,3100000,3048415,6944,2373,100.875,49.375,0.3428,0.0869,0.0549
26,3100001,3200000,3150181,7799,2968,141.125,86.875,0.2379,0.0758,0.0458
26,3200001,3300000,3250407,9196,3340,171.625,91.125,0.3064,0.1014,0.0567
26,3300001,3400000,3346764,7211,2585,70.5,57.5,0.1016,0.0218,0.0128
26,3400001,3500000,3452613,8936,3482,132.625,117.125,0.0621,0.0194,0.0114
26,3500001,3600000,3549459,9377,3532,213.875,109.625,0.3223,0.1297,0.071
26,3600001,3700000,3650392,8209,2983,186.25,80.25,0.3977,0.1576,0.0862
26,3700001,3800000,3751178,7755,2743,193.5,62,0.5147,0.1736,0.102
26,3800001,3900000,3850947,7411,2535,118.875,68.625,0.268,0.063,0.0399
26,3900001,4000000,3947955,6220,2077,53,29.75,0.281,0.0294,0.0189
26,4000001,4100000,4046899,4332,1515,33,15.25,0.3679,0.0373,0.0233
26,4100001,4200000,4149805,6136,2385,70.75,36,0.3255,0.0482,0.0289
26,4200001,4300000,4248913,6549,2622,66.25,33.25,0.3317,0.0455,0.0281
26,4300001,4400000,4349576,8354,3161,56,62,-0.0508,-0.0066,-0.0042
26,4400001,4500000,4448140,6738,2356,98.75,37.75,0.4469,0.0881,0.0542
26,4500001,4600000,4548313,8984,3307,121,112.5,0.0364,0.0086,0.0054
26,4600001,4700000,4652648,7400,2644,53.75,83.5,-0.2168,-0.0391,-0.0242
26,4700001,4800000,4748415,6682,2118,31.25,48.75,-0.2188,-0.031,-0.0184
26,4800001,4900000,4849895,6131,2025,128.75,40.5,0.5214,0.1313,0.0829
26,4900001,5000000,4958286,5891,1896,62.125,49.625,0.1119,0.0271,0.0173
26,5000001,5100000,5046782,4189,1487,62.625,42.125,0.1957,0.0501,0.0293
26,5100001,5200000,5118042,1078,323,11.375,3.625,0.5167,0.1092,0.0635
27,1,100000,51246,8061,2856,144.875,70.625,0.3445,0.127,0.0702
27,100001,200000,140515,6259,2248,126.125,60.625,0.3507,0.1271,0.0721
27,200001,300000,260203,4421,1213,53,18.75,0.4774,0.116,0.0722
27,300001,400000,351840,7274,2372,47.875,25.625,0.3027,0.0385,0.0231
27,400001,500000,452162,7152,2292,67.125,28.875,0.3984,0.0786,0.0446
27,500001,600000,552271,7488,2517,66.375,73.875,-0.0535,-0.0143,-0.0076
27,600001,700000,649347,8563,3024,118,65.25,0.2879,0.0868,0.0465
27,700001,800000,751093,7736,2578,124.875,80.625,0.2153,0.0751,0.0423
27,800001,900000,850568,7309,2575,132.25,75.25,0.2747,0.0955,0.0548
27,900001,1000000,951223,6639,2238,94.625,71.125,0.1418,0.0453,0.0253
27,1000001,1100000,1053016,6760,2180,84.5,56.5,0.1986,0.0585,0.0314
27,1100001,1200000,1153509,7276,2486,120,64,0.3043,0.1059,0.0546
27,1200001,1300000,1247936,7291,2537,138,58.5,0.4046,0.122,0.0733
27,1300001,1400000,1350192,7046,2500,113.875,62.125,0.294,0.0849,0.0522
27,1400001,1500000,1448367,7309,2562,125.25,75.5,0.2478,0.0874,0.0481
27,1500001,1600000,1549868,8626,3137,142.875,98.375,0.1845,0.0615,0.0342
27,1600001,1700000,1650358,8596,3216,162.125,98.875,0.2423,0.0797,0.0451
27,1700001,1800000,1749579,8300,3065,175,71.5,0.4199,0.145,0.0836
27,1800001,1900000,1851326,6912,2389,105.625,61.125,0.2669,0.0738,0.0444
27,1900001,2000000,1948979,6639,2331,124.875,60.875,0.3445,0.113,0.063
27,2000001,2100000,2045010,7559,2866,140.25,88.25,0.2276,0.0783,0.0456
27,2100001,2200000,2150372,7392,2669,144.875,86.625,0.2516,0.0897,0.052
27,2200001,2300000,2253495,8166,2966,135.125,115.125,0.0799,0.0275,0.0157
27,2300001,2400000,2349995,7196,2613,148.75,101.25,0.19,0.077,0.0434
27,2400001,2500000,2451355,7453,2688,131.75,82.25,0.2313,0.0819,0.0458
27,2500001,2600000,2548283,6966,2536,144.375,77.625,0.3007,0.1068,0.0607
27,2600001,2700000,2649618,8110,2902,153.375,82.875,0.2984,0.1102,0.0614
27,2700001,2800000,2746925,6297,2193,114,59,0.3179,0.1037,0.0593
27,2800001,2900000,2854079,6509,2316,138.75,24.75,0.6972,0.1669,0.0973
27,2900001,3000000,2947144,6047,2371,48.5,46.25,0.0237,0.0037,0.0022
27,3000001,3100000,3053213,6954,2699,92.875,70.375,0.1378,0.0382,0.021
27,3100001,3200000,3148247,7966,2990,115.5,81.5,0.1726,0.0539,0.0298
27,3200001,3300000,3247968,8108,3127,132.5,95.5,0.1623,0.0528,0.0299
27,3300001,3400000,3346680,8126,3073,116.25,104.75,0.052,0.0151,0.009
27,3400001,3500000,3448790,7014,2722,112.125,71.875,0.2188,0.0608,0.0362
27,3500001,3600000,3549472,7113,2772,109.75,70.25,0.2194,0.0589,0.0345
27,3600001,3700000,3646617,6914,2537,101.625,79.875,0.1198,0.033,0.0194
27,3700001,3800000,3750370,6847,2629,116,78.25,0.1943,0.0516,0.0309
27,3800001,3900000,3850212,7069,2815,113.125,69.125,0.2414,0.0563,0.036
27,3900001,4000000,3951052,7811,2988,149.125,92.375,0.235,0.0779,0.0457
27,4000001,4100000,4052046,8849,3291,148.5,111,0.1445,0.0482,0.0281
27,4100001,4200000,4149017,7804,2805,150.25,79.25,0.3094,0.0962,0.0562
27,4200001,4300000,4244485,6628,2318,123.875,59.625,0.3501,0.1263,0.0695
27,4300001,4400000,4351619,7220,2474,117.125,73.375,0.2297,0.0882,0.047
27,4400001,4500000,4446501,6918,2385,131,64.75,0.3384,0.1211,0.0712
27,4500001,4600000,4555008,7854,2901,135.375,75.875,0.2817,0.0969,0.0517
27,4600001,4700000,4616585,2460,889,43.25,23.75,0.291,0.0995,0.0552
28,1,100000,50712,4240,1414,73.375,27.125,0.4602,0.1488,0.0834
28,100001,200000,152850,6095,2152,95.75,48,0.3322,0.1093,0.0605
28,200001,300000,246283,6556,2330,127.5,79.5,0.2319,0.0863,0.0474
28,300001,400000,353828,7334,2340,160.625,55.125,0.489,0.1722,0.1027
28,400001,500000,449506,8918,2875,177.5,88,0.3371,0.1314,0.0738
28,500001,600000,549365,8700,3146,203.375,88.125,0.3954,0.1539,0.0868
28,600001,700000,647202,8665,3116,225.125,69.125,0.5302,0.2091,0.1213
28,700001,800000,751265,7958,2926,180.875,70.875,0.4369,0.1583,0.0941
28,800001,900000,849233,8044,3033,208.75,68.25,0.5072,0.1977,0.1124
28,900001,1000000,950298,8227,2957,182.75,81.25,0.3845,0.1432,0.0808
28,1000001,1100000,1050607,8147,2918,163.75,75,0.3717,0.143,0.0766
28,1100001,1200000,1148178,8598,3129,191.75,90.75,0.3575,0.1355,0.0758
28,1200001,1300000,1249896,6235,2338,97.5,48.75,0.3333,0.081,0.0525
28,1300001,1400000,1350874,6756,2445,82.5,69.75,0.0837,0.021,0.013
28,1400001,1500000,1448342,6960,2719,101.875,66.875,0.2074,0.0622,0.0363
28,1500001,1600000,1552785,6537,2548,93.375,44.375,0.3557,0.0809,0.0497
28,1600001,1700000,1650893,8309,2910,158,62.5,0.4331,0.1326,0.077
28,1700001,1800000,1750807,7710,2713,128.875,85.875,0.2002,0.0756,0.0405
28,1800001,1900000,1848666,7119,2367,125.75,54.5,0.3953,0.1341,0.0741
28,1900001,2000000,1945722,7752,2778,165.75,59.25,0.4733,0.1788,0.1002
28,2000001,2100000,2048502,8017,2817,175.25,72.25,0.4162,0.1688,0.0936
28,2100001,2200000,2144396,7420,2716,192.125,82.625,0.3985,0.1684,0.094
28,2200001,2300000,2244084,6486,2239,140.875,47.625,0.4947,0.1681,0.0937
28,2300001,2400000,2355017,5876,1722,156.125,19.875,0.7741,0.3319,0.1808
28,2400001,2500000,2448733,8531,3120,191.5,44.75,0.6212,0.2805,0.1366
28,2500001,2600000,2551052,6327,2112,113.625,22.375,0.671,0.231,0.1272
28,2600001,2700000,2654819,5874,1972,92,50.5,0.2912,0.1085,0.0603
28,2700001,2800000,2758504,7312,2470,122.375,62.875,0.3212,0.0962,0.0576
28,2800001,2900000,2850800,9397,3262,187.25,91.5,0.3435,0.1011,0.0642
28,2900001,3000000,2947441,7877,2867,147.75,73,0.3386,0.1202,0.0667
28,3000001,3100000,3052187,9300,3311,152.375,101.125,0.2022,0.07,0.0388
28,3100001,3200000,3150735,7620,2806,120,83.75,0.1779,0.0548,0.0306
28,3200001,3300000,3249529,7591,2950,158.25,87,0.2905,0.0964,0.0575
28,3300001,3400000,3351673,6526,2418,76.25,52.5,0.1845,0.0365,0.0221
28,3400001,3500000,3423646,3573,1219,57.875,37.875,0.2089,0.0582,0.0335
29,1,100000,49475,9358,3245,209.25,93,0.3846,0.1633,0.0896
29,100001,200000,147227,8484,2928,154.375,88.375,0.2719,0.1041,0.0548
29,200001,300000,252817,7526,2793,143.125,84.875,0.2555,0.0829,0.0478
29,300001,400000,344238,3821,1335,57,42.5,0.1457,0.0545,0.0289
29,400001,500000,446324,5835,2178,128.625,59.375,0.3684,0.1289,0.0717
29,500001,600000,555641,6804,2510,129.125,48.125,0.457,0.1537,0.0888
29,600001,700000,646333,7091,2923,110.625,38.625,0.4824,0.1311,0.0744
29,700001,800000,755603,6807,2494,75.5,72,0.0237,0.0053,0.0033
29,800001,900000,850197,7284,2507,107.125,69.875,0.2105,0.0634,0.0348
29,900001,1000000,942749,4870,1654,87.5,42.5,0.3462,0.1406,0.0741
29,1000001,1100000,1049103,7181,2555,117.5,64.5,0.2912,0.0931,0.052
29,1100001,1200000,1151597,8869,3082,166.25,90.25,0.2963,0.1034,0.0603
29,1200001,1300000,1247760,8547,3135,195.5,72.5,0.459,0.1788,0.0986
29,1300001,1400000,1348690,7849,2857,171.5,84.5,0.3398,0.1403,0.0767
29,1400001,1500000,1450349,3907,1324,67.625,32.125,0.3559,0.1399,0.0837
29,1500001,1600000,1557444,6201,2095,90.875,58.875,0.2137,0.0761,0.0409
29,1600001,1700000,1651493,8092,2926,154.625,86.625,0.2819,0.0984,0.057
29,1700001,1800000,1746765,7478,2655,150.375,88.375,0.2597,0.106,0.0563
29,1800001,1900000,1843378,6407,2141,114.75,53.25,0.3661,0.1377,0.0758
29,1900001,2000000,1947751,5797,1765,96.625,46.125,0.3538,0.1365,0.0755
29,2000001,2100000,2054529,5581,1761,98.875,39.125,0.433,0.156,0.087
29,2100001,2200000,2153087,4830,1702,88.25,42.75,0.3473,0.1295,0.073
29,2200001,2300000,2240719,5473,1876,86.25,51.75,0.25,0.082,0.0466
29,2300001,2400000,2356540,4000,1355,59.25,39.5,0.2,0.0789,0.0426
29,2400001,2500000,2447956,5923,2156,57.75,43.75,0.1379,0.0245,0.0142
29,2500001,2600000,2550718,6714,2438,44.25,34.5,0.1238,0.0151,0.009
29,2600001,2700000,2647382,6120,2277,37.5,29.25,0.1236,0.0125,0.008
29,2700001,2800000,2728057,391,39,nan,nan,nan,nan,nan
3,1,100000,53117,7201,2379,104.5,68.5,0.2081,0.0586,0.035
3,100001,200000,149712,7078,2196,123.5,43.75,0.4768,0.135,0.0822
3,200001,300000,244912,5729,2180,84.375,70.625,0.0887,0.0249,0.0147
3,300001,400000,352006,5796,1844,81.5,46.75,0.271,0.0749,0.0464
3,400001,500000,452967,6165,2028,102.75,56.5,0.2904,0.0856,0.054
3,500001,600000,550555,7532,2210,102,63,0.2364,0.0598,0.0386
3,600001,700000,641589,6479,2180,92,51.75,0.28,0.078,0.0475
3,700001,800000,758004,6590,1890,100,59.5,0.2539,0.0855,0.0489
3,800001,900000,847869,7004,2031,104.25,59.5,0.2733,0.0911,0.0535
3,900001,1000000,951331,7605,2450,92.25,79.25,0.0758,0.0216,0.0128
3,1000001,1100000,1050427,6658,2391,113.625,52.875,0.3649,0.107,0.0633
3,1100001,1200000,1147609,7687,3099,177.125,60.625,0.49,0.1465,0.0889
3,1200001,1300000,1252746,5733,2213,87.125,49.625,0.2742,0.0686,0.0405
3,1300001,1400000,1350753,6748,2408,91.25,59.25,0.2126,0.0591,0.0347
3,1400001,1500000,1452495,6490,2157,80.75,60.75,0.1413,0.0407,0.0228
3,1500001,1600000,1551878,6904,2252,97.625,56.375,0.2679,0.0816,0.0463
3,1600001,1700000,1650585,7402,2393,120.875,62.375,0.3192,0.0937,0.0571
3,1700001,1800000,1748489,7043,2179,102.25,55.25,0.2984,0.0763,0.0481
3,1800001,1900000,1851189,7017,2239,110.625,67.375,0.243,0.0622,0.0401
3,1900001,2000000,1948868,6506,2385,117.5,56.75,0.3486,0.0985,0.0576
3,2000001,2100000,2050424,7997,2972,144.25,79.75,0.2879,0.0918,0.0526
3,2100001,2200000,2146941,7919,2839,130,71.5,0.2903,0.096,0.0529
3,2200001,2300000,2249589,7573,2596,138.375,69.375,0.3321,0.1156,0.0634
3,2300001,2400000,2350580,7118,2715,148.375,65.125,0.3899,0.1272,0.0763
3,2400001,2500000,2450057,7305,2731,144.875,74.375,0.3216,0.1024,0.0605
3,2500001,2600000,2551958,7260,2584,193.375,55.125,0.5563,0.188,0.1153
3,2600001,2700000,2649333,6959,2689,150.5,72.75,0.3483,0.1311,0.0758
3,2700001,2800000,2750164,8239,3075,156.375,74.625,0.3539,0.1153,0.0645
3,2800001,2900000,2848830,7030,2708,110.125,53.125,0.3492,0.0986,0.0589
3,2900001,3000000,2949720,6894,2544,129.5,69,0.3048,0.0991,0.0567
3,3000001,3100000,3051001,8157,2975,140.25,85.25,0.2439,0.0783,0.044
3,3100001,3200000,3149882,8413,2926,138.25,84.5,0.2413,0.0779,0.0438
3,3200001,3300000,3251295,8441,3100,155.125,102.875,0.2025,0.0769,0.0428
3,3300001,3400000,3351628,8002,2894,131.125,76.125,0.2654,0.085,0.0492
3,3400001,3500000,3452938,7227,2717,128.25,61.5,0.3518,0.1068,0.0641
3,3500001,3600000,3551227,7841,2949,131.625,76.375,0.2656,0.0805,0.0474
3,3600001,3700000,3650083,6059,2116,92.375,51.125,0.2875,0.0911,0.0564
3,3700001,3800000,3748769,7415,2944,143.25,76.75,0.3023,0.0919,0.0555
3,3800001,3900000,3848848,7362,2913,169.875,76.875,0.3769,0.1429,0.0806
3,3900001,4000000,3950439,7618,3093,187.875,76.875,0.4193,0.1476,0.0913
3,4000001,4100000,4052404,7868,3079,141.125,68.875,0.344,0.1139,0.0651
3,4100001,4200000,4150343,8308,3287,168.75,82.25,0.3446,0.1214,0.0698
3,4200001,4300000,4249877,6755,2758,115.5,51.75,0.3812,0.1043,0.0632
3,4300001,4400000,4350308,6909,2863,107,64.5,0.2478,0.0619,0.0379
3,4400001,4500000,4447441,6188,1922,75.25,53.5,0.1689,0.0451,0.0279
3,4500001,4600000,4549621,5957,2169,78,69.5,0.0576,0.016,0.0099
3,4600001,4700000,4650421,6325,2140,91.75,69.25,0.1398,0.0391,0.023
3,4700001,4800000,4749504,6900,2627,149.25,59,0.4334,0.121,0.0727
3,4800001,4900000,4852114,5678,2109,77,59.25,0.1303,0.0321,0.0194
3,4900001,5000000,4949679,6441,2450,78.375,86.875,-0.0514,-0.0156,-0.0088
3,5000001,5100000,5051608,7332,3021,142.25,93.75,0.2055,0.0628,0.0373
3,5100001,5200000,5150479,6177,2304,116.625,69.375,0.254,0.075,0.0456
3,5200001,5300000,5250725,7245,2794,98.25,80.25,0.1008,0.0291,0.0166
3,5300001,5400000,5348296,7543,3053,135.625,100.625,0.1481,0.0428,0.0249
3,5400001,5500000,5451819,7442,2786,128.5,76,0.2567,0.0733,0.0449
3,5500001,5600000,5547134,7744,3091,123,89.25,0.159,0.0438,0.027
3,5600001,5700000,5649455,7323,2313,103.25,62.25,0.2477,0.0609,0.0379
3,5700001,5800000,5744777,6791,2270,48.375,29.625,0.2404,0.0331,0.0207
3,5800001,5900000,5851603,5396,2059,31.25,14,0.3812,0.0323,0.0204
3,5900001,6000000,5950250,5966,2345,47.5,19.25,0.4232,0.0444,0.0289
3,6000001,6100000,6051438,6599,2355,88.75,22.5,0.5955,0.1024,0.0619
3,6100001,6200000,6148005,7273,2753,153.5,22.75,0.7418,0.1516,0.0975
3,6200001,6300000,6247530,7235,2789,212,22.75,0.8062,0.218,0.1324
3,6300001,6400000,6351207,6819,2591,122,20.5,0.7123,0.1261,0.0758
3,6400001,6500000,6451565,8078,3038,200.75,30,0.74,0.1793,0.114
3,6500001,6600000,6549290,7757,3085,223,40,0.6958,0.1851,0.1203
3,6600001,6700000,6649803,7296,2874,143.625,65.875,0.3711,0.0876,0.0552
3,6700001,6800000,6745468,7444,2807,99.25,82.5,0.0922,0.0195,0.0124
3,6800001,6900000,6847683,6677,2573,141,45.25,0.5141,0.1255,0.077
3,6900001,7000000,6948951,6156,2337,94,56.25,0.2512,0.0558,0.0346
3,7000001,7100000,7047330,5770,2173,87,47.25,0.2961,0.0627,0.0384
3,7100001,7200000,7149996,6484,2659,154.5,35.25,0.6285,0.1515,0.0972
3,7200001,7300000,7249470,6904,2496,76.75,34,0.386,0.0585,0.0364
3,7300001,7400000,7350199,6658,2560,37.25,26.75,0.1641,0.0153,0.0096
3,7400001,7500000,7453375,5480,1959,87.875,50.625,0.269,0.0748,0.0463
3,7500001,7600000,7551049,7037,2766,76.875,64.625,0.0866,0.0197,0.0115
3,7600001,7700000,7651955,6894,2683,85.75,62.25,0.1588,0.0361,0.0219
3,7700001,7800000,7749139,7012,2932,81.25,69,0.0815,0.0182,0.0111
3,7800001,7900000,7851369,6655,2684,141.375,74.875,0.3075,0.0985,0.0596
3,7900001,8000000,7953950,7592,3006,165.875,85.625,0.3191,0.1088,0.0624
3,8000001,8100000,8050884,7707,3046,109,100,0.0431,0.0119,0.0073
3,8100001,8200000,8147469,6865,2777,94.5,69.5,0.1524,0.0399,0.023
3,8200001,8300000,8249164,8251,3214,130.25,110.75,0.0809,0.0233,0.014
3,8300001,8400000,8350678,7364,2896,82,82,0,0,0
3,8400001,8500000,8450386,7447,2861,106.75,78.75,0.1509,0.0412,0.0249
3,8500001,8600000,8546995,7241,2970,94.125,52.875,0.2806,0.0579,0.0367
3,8600001,8700000,8641012,5293,2015,99.875,66.375,0.2015,0.0606,0.038
3,8700001,8800000,8755505,5244,2115,31,18,0.2653,0.0293,0.0183
3,8800001,8900000,8860229,5752,2304,11.375,14.125,-0.1078,-0.0057,-0.0038
3,8900001,9000000,8949977,5023,2018,21,15,0.1667,0.0132,0.0085
3,9000001,9100000,9049956,5806,2207,20.5,26.75,-0.1323,-0.0135,-0.0088
3,9100001,9200000,9151489,6200,2354,27.75,27.25,0.0091,0.0011,0.0007
3,9200001,9300000,9249415,6310,2413,34,32.5,0.0226,0.0029,0.0019
3,9300001,9400000,9352158,5848,2269,33.25,21.5,0.2146,0.0264,0.0169
3,9400001,9500000,9451544,6188,2397,24.875,16.125,0.2134,0.0188,0.0119
3,9500001,9600000,9549419,6405,2274,31.75,25,0.1189,0.0149,0.0092
3,9600001,9700000,9651140,6289,2395,26.25,22.75,0.0714,0.008,0.0051
3,9700001,9800000,9749135,5929,2202,30.25,25,0.095,0.0112,0.007
3,9800001,9900000,9850173,6223,2321,44.5,24.75,0.2852,0.0407,0.0253
3,9900001,10000000,9949836,5816,2108,40,24.5,0.2403,0.035,0.0239
3,10000001,10100000,10050533,6212,2286,35.125,27.375,0.124,0.0161,0.0099
3,10100001,10200000,10149528,5921,2266,31.5,42,-0.1429,-0.0227,-0.0133
3,10200001,10300000,10252009,5879,2317,22,19.5,0.0602,0.0048,0.0031
3,10300001,10400000,10349153,5456,2124,22.5,30.5,-0.1509,-0.0161,-0.0106
3,10400001,10500000,10452216,5854,2225,41.375,24.125,0.2634,0.0338,0.0221
3,10500001,10600000,10540831,4876,2056,57.75,26.5,0.3709,0.0707,0.0441
3,10600001,10700000,10653491,6409,2628,84,74.75,0.0583,0.0149,0.0091
3,10700001,10800000,10751654,7222,2818,96.375,74.625,0.1272,0.0357,0.0209
3,10800001,10900000,10849541,7390,3005,104.25,77.25,0.1488,0.0369,0.0229
3,10900001,11000000,10948489,7045,2905,90,53.25,0.2565,0.0582,0.0335
3,11000001,11100000,11048841,7594,3225,110.125,78.125,0.17,0.0461,0.0277
3,11100001,11200000,11150939,7176,2862,87.375,54.625,0.2306,0.0469,0.03
3,11200001,11300000,11250212,7652,3267,77.25,81.25,-0.0252,-0.006,-0.0038
3,11300001,11400000,11348693,7033,2975,96.25,45.5,0.358,0.075,0.0473
3,11400001,11500000,11449702,6065,2550,51.125,33.625,0.2065,0.0337,0.0218
3,11500001,11600000,11553571,6414,2598,57.25,37.5,0.2084,0.0333,0.0216
3,11600001,11700000,11649924,7342,2907,76.125,80.625,-0.0287,-0.0067,-0.0039
3,11700001,11800000,11748577,6657,2533,53,65,-0.1017,-0.0202,-0.0113
3,11800001,11900000,11849953,5744,2462,48.375,19.375,0.428,0.055,0.0341
3,11900001,12000000,11947109,5733,2317,47.5,39,0.0983,0.0138,0.0089
3,12000001,12100000,12051161,6052,2245,48.25,35.5,0.1522,0.0217,0.0138
3,12100001,12200000,12152623,7099,2937,96.75,69,0.1674,0.0365,0.0219
3,12200001,12300000,12251840,6230,2463,97.25,32,0.5048,0.1033,0.0647
