scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
2,141000001,141200000,141105261,16230,6240,324.75,163,0.3316,0.1203,0.0684
2,141200001,141400000,141295020,15613,6085,274.25,156.5,0.2734,0.0962,0.0555
2,141400001,141600000,141498493,14818,5987,259.125,137.375,0.3071,0.0934,0.0573
2,141600001,141800000,141695752,13941,5352,218.25,124,0.2754,0.0784,0.0473
2,141800001,142000000,141901671,15123,5734,248.625,172.875,0.1797,0.0608,0.0355
2,142000001,142200000,142100147,16061,5913,217.75,125.5,0.2688,0.0658,0.0403
2,142200001,142400000,142300918,15118,5900,174.375,74.875,0.3992,0.083,0.052
2,142400001,142600000,142500041,15645,5829,171.5,105.75,0.2372,0.0549,0.034
2,142600001,142800000,142700821,16791,6248,168.125,119.625,0.1685,0.0386,0.0228
2,142800001,143000000,142902110,14884,5364,209.875,95.125,0.3762,0.097,0.058
2,143000001,143200000,143096877,15309,5832,169.875,115.625,0.19,0.0395,0.0251
2,143200001,143400000,143298182,16351,6081,192.875,185.125,0.0205,0.0051,0.0031
2,143400001,143600000,143500460,16966,6153,273.25,159,0.2643,0.08,0.0471
2,143600001,143800000,143699908,14412,5376,283.25,136,0.3512,0.1054,0.064
2,143800001,144000000,143902861,14938,5180,236.75,180.5,0.1348,0.039,0.0243
2,144000001,144200000,144094881,15878,5873,279.875,247.875,0.0606,0.0218,0.0125
2,144200001,144400000,144285955,14699,5823,303,207,0.1882,0.0685,0.0415
2,144400001,144600000,144512080,10170,3301,161,95.75,0.2541,0.1005,0.0571
2,144600001,144800000,144696456,16478,5868,516.875,87.375,0.7108,0.348,0.1866
2,144800001,145000000,144812220,1490,566,70.5,5.75,0.8492,0.5129,0.2627
20,1,200000,105649,9261,3791,129.375,84.875,0.2077,0.0402,0.0256
20,200001,400000,301045,14687,5909,152.75,107,0.1761,0.0322,0.0204
20,400001,600000,496698,16373,6172,223.875,162.375,0.1592,0.0377,0.0232
20,600001,800000,697620,12808,5183,212.625,144.375,0.1912,0.0461,0.0281
20,800001,1000000,900974,14148,5260,189,148.75,0.1192,0.0277,0.0168
20,1000001,1200000,1104464,16725,5939,286.75,150.5,0.3116,0.0891,0.0526
20,1200001,1400000,1302341,15073,5511,250.125,147.625,0.2577,0.0846,0.0462
20,1400001,1600000,1497848,17579,6219,342,168.5,0.3399,0.1198,0.0661
20,1600001,1800000,1694965,16344,5921,328.625,177.125,0.2996,0.1089,0.0621
20,1800001,2000000,1899828,14742,5351,256.25,132.5,0.3183,0.098,0.0583
20,2000001,2200000,2106440,17406,5861,289.75,153.75,0.3067,0.1082,0.0567
20,2200001,2400000,2296556,15301,5139,280.375,121.875,0.394,0.1206,0.0723
20,2400001,2600000,2502427,13302,4565,218.125,106.625,0.3433,0.1056,0.0608
20,2600001,2800000,2694341,14736,5206,237.5,119.5,0.3305,0.0929,0.0562
20,2800001,3000000,2908105,16251,5828,263.75,172.75,0.2085,0.0665,0.0377
20,3000001,3200000,3104208,13735,4938,249.75,143.5,0.2702,0.0886,0.0512
20,3200001,3400000,3297785,12616,4546,237.75,120.5,0.3273,0.1139,0.0641
20,3400001,3600000,3504035,15477,5570,258.75,176,0.1903,0.0636,0.0367
20,3600001,3800000,3696287,15598,5717,309.625,140.125,0.3769,0.1192,0.0696
20,3800001,4000000,3902344,14319,4933,197.125,108.625,0.2895,0.0768,0.0443
20,4000001,4200000,4103384,13819,4688,214.25,143,0.1994,0.0661,0.0367
20,4200001,4400000,4300957,14408,5123,270,167,0.2357,0.0798,0.0463
20,4400001,4600000,4491740,15542,5412,227,148,0.2107,0.0666,0.037
20,4600001,4800000,4703339,14001,5220,277.875,152.125,0.2924,0.103,0.059
20,4800001,5000000,4902371,14700,5571,241.625,171.125,0.1708,0.0507,0.0299
20,5000001,5200000,5107601,13677,5044,203.125,160.375,0.1176,0.0371,0.0208
20,5200001,5400000,5304003,16114,6099,299,199.75,0.199,0.0639,0.0384
20,5400001,5600000,5500067,14385,5554,222.375,181.875,0.1002,0.0304,0.0177
20,5600001,5800000,5694941,13672,5209,198.375,148.375,0.1442,0.039,0.0234
20,5800001,6000000,5897410,14104,5179,173.875,184.625,-0.03,-0.0086,-0.0049
20,6000001,6200000,6099674,14518,5535,203,142.5,0.1751,0.0447,0.0265
20,6200001,6400000,6301775,13370,4920,137.375,110.625,0.1079,0.0225,0.0138
20,6400001,6600000,6511238,12149,4403,172.75,71.25,0.416,0.085,0.0544
20,6600001,6800000,6691953,14279,5434,162,124.25,0.1319,0.0281,0.0172
20,6800001,7000000,6902651,15819,5955,178.375,213.125,-0.0888,-0.0243,-0.0143
20,7000001,7200000,7099527,16203,6140,196.125,194.625,0.0038,0.001,0.0006
20,7200001,7400000,7289678,13249,4763,141.75,97.5,0.185,0.0319,0.0198
20,7400001,7600000,7507755,12917,4724,76.125,82.625,-0.0409,-0.0053,-0.0034
20,7600001,7800000,7698805,14383,5580,152.5,109.25,0.1652,0.0305,0.0191
20,7800001,8000000,7905270,15963,6427,148.5,139.25,0.0321,0.0055,0.0034
20,8000001,8200000,8096542,15080,6364,151,92.25,0.2415,0.0381,0.0234
20,8200001,8400000,8301551,13928,5632,87.75,65,0.1489,0.014,0.0088
20,8400001,8600000,8498316,12993,5022,129.75,41.5,0.5153,0.0687,0.0413
20,8600001,8800000,8698129,15033,6190,178.875,111.625,0.2315,0.0407,0.0261
20,8800001,9000000,8900211,14497,6117,114.125,89.375,0.1216,0.0159,0.0099
20,9000001,9200000,9100943,12065,4677,71.125,54.375,0.1335,0.0129,0.0084
20,9200001,9400000,9296431,12768,4842,119.25,43.75,0.4632,0.0603,0.0383
20,9400001,9600000,9498108,12640,4402,124,41.5,0.4985,0.0645,0.0426
20,9600001,9800000,9698986,12116,4738,78.25,48,0.2396,0.0238,0.0153
20,9800001,10000000,9899684,14053,5468,159.625,111.625,0.177,0.0362,0.023
20,10000001,10200000,10055103,6692,2654,100.875,47.875,0.3563,0.0773,0.0493
21,1,200000,110198,11480,4137,262.25,124.5,0.3562,0.1423,0.0826
21,200001,400000,282372,13721,5957,668,152.75,0.6278,0.3358,0.2049
21,400001,600000,499773,12499,3559,152.625,112.375,0.1519,0.0614,0.03
21,600001,800000,693024,9711,3382,180.5,93.5,0.3175,0.1286,0.0714
21,800001,1000000,806396,424,132,6.25,1.75,0.5625,0.1552,0.0989
22,1,200000,110338,11525,4307,213.125,36.375,0.7084,0.1766,0.1052
22,200001,400000,297176,14891,5709,292.375,85.875,0.5459,0.1395,0.0799
22,400001,600000,502457,16344,6333,158,162.25,-0.0133,-0.0026,-0.0016
22,600001,800000,696686,16794,6604,221.5,223.25,-0.0039,-0.001,-0.0006
22,800001,1000000,897594,14801,5646,227.125,131.125,0.268,0.0614,0.0385
22,1000001,1200000,1100429,15318,5807,182,162,0.0581,0.0134,0.0082
22,1200001,1400000,1297983,16230,5785,230.75,182.25,0.1174,0.0342,0.02
22,1400001,1600000,1486736,15119,5596,269.5,155.5,0.2682,0.0866,0.0497
22,1600001,1800000,1705253,17155,6297,388.625,183.875,0.3576,0.1419,0.0798
22,1800001,2000000,1897179,14193,5260,270.125,141.125,0.3137,0.1117,0.0613
22,2000001,2200000,2100962,13698,5016,289.875,121.625,0.4089,0.1433,0.0818
22,2200001,2400000,2298729,15440,5827,338.25,194,0.271,0.1056,0.0598
22,2400001,2600000,2500113,15579,5750,348.375,189.125,0.2963,0.1111,0.065
22,2600001,2800000,2696503,12528,4709,243.625,84.625,0.4844,0.1859,0.0984
22,2800001,3000000,2894421,11966,4492,101.625,89.375,0.0641,0.0118,0.0071
22,3000001,3200000,3101567,14770,5256,287.875,133.375,0.3668,0.1241,0.0714
22,3200001,3400000,3301569,15356,5717,362,147.25,0.4217,0.1555,0.0893
22,3400001,3600000,3498498,16445,6085,377.5,171.25,0.3759,0.1524,0.0843
22,3600001,3800000,3705905,15336,5430,316.75,126.5,0.4292,0.1544,0.0882
22,3800001,4000000,3904938,14499,5172,269,144,0.3027,0.1051,0.0605
22,4000001,4200000,4102027,15182,5568,317.125,143.125,0.3781,0.1339,0.0755
22,4200001,4400000,4300084,14622,5358,285.75,151.25,0.3078,0.1032,0.0593
22,4400001,4600000,4503035,15560,5566,322.875,179.625,0.2851,0.1148,0.0624
22,4600001,4800000,4695470,13725,5073,162.875,111.625,0.1867,0.0448,0.0269
22,4800001,5000000,4905775,11037,4406,74.25,71,0.0224,0.0032,0.002
22,5000001,5200000,5096998,13628,5124,150.25,131.25,0.0675,0.0147,0.0091
22,5200001,5400000,5307199,13981,5411,199.625,138.875,0.1795,0.0452,0.0278
22,5400001,5600000,5501879,17841,6423,360.375,178.125,0.3384,0.1217,0.0688
22,5600001,5800000,5699411,18162,6590,323.5,168.5,0.315,0.1047,0.0593
22,5800001,6000000,5899905,17103,6480,202.25,157.75,0.1236,0.0351,0.0197
22,6000001,6200000,6092819,13681,4898,128.25,84.25,0.2071,0.0301,0.0189
22,6200001,6400000,6214737,1556,429,3.25,14.75,-0.6389,-0.0687,-0.0439
23,1,200000,98395,14075,5113,202.625,173.875,0.0764,0.0213,0.0123
23,200001,400000,298729,15987,5953,304.25,158.75,0.3143,0.0923,0.0543
23,400001,600000,499415,13654,5036,157.125,139.375,0.0599,0.0141,0.0082
23,600001,800000,700862,12744,4826,168.625,106.125,0.2275,0.0548,0.0326
23,800001,1000000,902150,15184,5834,162.625,135.375,0.0914,0.0184,0.0114
23,1000001,1200000,1099683,15210,6288,230.5,157.75,0.1874,0.0467,0.0282
23,1200001,1400000,1301131,15787,6450,252.875,205.875,0.1025,0.0283,0.0166
23,1400001,1600000,1495036,16944,6615,284.75,218.25,0.1322,0.0413,0.0231
23,1600001,1800000,1700975,14139,5441,205.625,187.875,0.0451,0.0115,0.0066
23,1800001,2000000,1896411,15494,6099,266.5,219.25,0.0973,0.0319,0.0173
23,2000001,2200000,2098897,15039,5556,191.625,179.875,0.0316,0.008,0.0045
23,2200001,2400000,2299108,15181,5295,230.375,155.875,0.1929,0.0485,0.0271
23,2400001,2600000,2498914,14049,4876,184.5,115.5,0.23,0.052,0.0293
23,2600001,2800000,2699115,12078,4316,133.125,89.625,0.1953,0.0374,0.0216
23,2800001,3000000,2895916,10092,3765,165.625,69.625,0.4081,0.094,0.0561
23,3000001,3200000,3097620,14864,5188,270.125,147.625,0.2932,0.1038,0.0571
23,3200001,3400000,3301686,14953,5486,330.75,170,0.321,0.1178,0.0679
23,3400001,3600000,3498148,15447,5584,285.875,166.125,0.2649,0.0916,0.0518
23,3600001,3800000,3704327,14010,5039,249.75,140.5,0.2799,0.0946,0.0498
23,3800001,4000000,3886511,11247,2917,206.5,82.5,0.4291,0.1973,0.109
23,4000001,4200000,4099482,15239,5490,308,144.5,0.3613,0.1341,0.0731
23,4200001,4400000,4296795,13968,4937,258.375,122.875,0.3554,0.1357,0.0721
23,4400001,4600000,4503240,17936,6555,365,187.75,0.3207,0.1166,0.0646
23,4600001,4800000,4694458,15610,6082,241,126.5,0.3116,0.0812,0.0477
23,4800001,5000000,4895402,15522,5783,247,187.75,0.1363,0.0457,0.0249
23,5000001,5200000,5102538,16928,6152,334.75,159,0.3559,0.1196,0.0691
23,5200001,5400000,5291985,14863,5299,280.125,147.375,0.3105,0.1048,0.0612
23,5400001,5600000,5495733,13287,4649,203.5,106.75,0.3118,0.0728,0.0451
23,5600001,5800000,5702536,13073,4811,232.75,140.25,0.248,0.0671,0.0386
23,5800001,6000000,5896645,18054,6718,324.25,191.5,0.2574,0.0847,0.0456
23,6000001,6200000,6097739,17718,6492,434,174.25,0.427,0.1616,0.0928
23,6200001,6400000,6285013,14156,4964,344.875,154.625,0.3809,0.1592,0.0879
24,1,200000,108250,14060,4127,199.875,73.375,0.4629,0.0921,0.0558
24,200001,400000,304109,17733,5853,222.375,137.625,0.2354,0.0607,0.035
24,400001,600000,501618,18932,6191,274.375,164.375,0.2507,0.076,0.0438
24,600001,800000,699922,17613,5726,223.375,145.875,0.2099,0.0622,0.0337
24,800001,1000000,898622,14167,5501,221.25,131.75,0.2535,0.0741,0.0438
24,1000001,1200000,1099388,12843,5369,139.875,87.375,0.231,0.0448,0.028
24,1200001,1400000,1299087,13881,5480,196.75,92,0.3628,0.0889,0.0539
24,1400001,1600000,1500775,10868,4521,120.5,65,0.2992,0.0601,0.0363
24,1600001,1800000,1711097,10426,4115,132.125,68.125,0.3196,0.0787,0.0463
24,1800001,2000000,1904886,13090,4673,230.375,121.875,0.308,0.1064,0.0591
24,2000001,2200000,2106781,19877,7081,343.25,177,0.3196,0.1101,0.0595
24,2200001,2400000,2297721,20190,7088,418.375,171.375,0.4188,0.1517,0.0857
24,2400001,2600000,2498409,16261,5908,319.125,145.125,0.3748,0.1242,0.0721
24,2600001,2800000,2700174,17031,6163,320.375,196.375,0.24,0.0825,0.047
24,2800001,3000000,2905504,17593,6236,306.5,160.25,0.3133,0.0992,0.0572
24,3000001,3200000,3081585,12298,4412,231.25,119.75,0.3177,0.1069,0.0616
24,3200001,3400000,3260939,8753,3293,155.375,125.625,0.1059,0.0386,0.0214
25,1,200000,131694,7848,2857,125.125,29.625,0.6171,0.1311,0.0833
25,200001,400000,301470,13135,4561,104.25,52.25,0.3323,0.0408,0.0261
25,400001,600000,504021,15566,5766,215.25,155,0.1627,0.0369,0.023
25,600001,800000,698874,15554,5740,182,141.5,0.1252,0.0267,0.0171
25,800001,1000000,901334,14386,5206,163.25,127.5,0.123,0.028,0.0168
25,1000001,1200000,1097235,16026,5758,298.375,162.875,0.2938,0.0943,0.0569
25,1200001,1400000,1294607,16780,6338,292.875,173.375,0.2563,0.0818,0.0461
25,1400001,1600000,1501052,15461,5855,269.875,200.375,0.1478,0.0517,0.0288
25,1600001,1800000,1712390,14808,5676,305.625,150.875,0.339,0.1191,0.067
25,1800001,2000000,1893545,14873,5654,328.5,168.75,0.3213,0.1261,0.0676
25,2000001,2200000,2104795,13668,5114,280.625,153.125,0.2939,0.1102,0.063
25,2200001,2400000,2301447,15158,5497,297.875,200.875,0.1945,0.0763,0.0422
25,2400001,2600000,2504296,16161,5977,353.75,179,0.328,0.1301,0.072
25,2600001,2800000,2695692,17170,6479,354.75,208,0.2608,0.0949,0.0534
25,2800001,3000000,2900839,14513,5430,284.875,143.625,0.3296,0.1114,0.0643
25,3000001,3200000,3100082,15136,5562,312.125,189.875,0.2435,0.1071,0.0546
25,3200001,3400000,3300752,13983,5198,249.75,161.75,0.2139,0.0762,0.0409
25,3400001,3600000,3498561,15980,5821,300.125,159.875,0.3049,0.1122,0.0606
25,3600001,3800000,3699684,17354,6276,374.25,180.75,0.3486,0.1395,0.0763
25,3800001,4000000,3898068,17060,6377,399.5,177.25,0.3853,0.1554,0.0844
25,4000001,4200000,4102532,17223,6383,345.125,174.375,0.3287,0.1159,0.0662
25,4200001,4400000,4298610,15617,5890,309.625,149.625,0.3484,0.1149,0.0655
25,4400001,4600000,4510625,16152,6046,299.625,139.625,0.3643,0.1216,0.0679
25,4600001,4800000,4698622,15542,5817,260.75,171.25,0.2072,0.0672,0.0385
25,4800001,5000000,4904265,13602,5114,202.625,149.625,0.1505,0.0449,0.0266
25,5000001,5200000,5102633,16689,5887,314.625,169.625,0.2994,0.1065,0.0588
25,5200001,5400000,5300614,15410,5773,221.75,117.25,0.3083,0.082,0.0471
25,5400001,5600000,5497687,11031,3790,61.375,52.125,0.0815,0.0083,0.0052
25,5600001,5800000,5600504,66,nan,nan,nan,nan,nan,nan
26,1,200000,107915,17491,6687,232.25,157.75,0.191,0.0479,0.0282
26,200001,400000,300075,15056,5334,247.5,170.25,0.1849,0.063,0.0359
26,400001,600000,504159,14250,4653,265.875,127.375,0.3522,0.1347,0.0751
26,600001,800000,704523,15562,5427,296.25,152.5,0.3203,0.1202,0.0669
26,800001,1000000,897682,16146,5875,274.5,153.75,0.282,0.091,0.0541
26,1000001,1200000,1108692,13047,4476,245.75,126,0.3221,0.1232,0.0663
26,1200001,1400000,1318329,11179,3865,196.25,98.25,0.3328,0.1207,0.0674
26,1400001,1600000,1501245,14095,5070,296.625,133.875,0.378,0.1443,0.0808
26,1600001,1800000,1698580,16124,5763,280.5,148,0.3092,0.1071,0.0588
26,1800001,2000000,1895075,14164,4973,283.375,151.875,0.3021,0.1268,0.0661
26,2000001,2200000,2095145,14759,5396,253,145,0.2714,0.0795,0.0467
26,2200001,2400000,2305283,15491,5665,318.875,146.125,0.3715,0.1327,0.074
26,2400001,2600000,2494639,15544,5455,268.125,168.875,0.2271,0.0786,0.0438
26,2600001,2800000,2703263,12190,4097,157.25,91.5,0.2643,0.0713,0.0398
26,2800001,3000000,2893858,16145,5650,184.125,126.125,0.1869,0.0421,0.0263
26,3000001,3200000,3102249,14743,5341,242,136.25,0.2796,0.0808,0.0498
26,3200001,3400000,3292757,16407,5925,242.125,148.625,0.2393,0.0673,0.0383
26,3400001,3600000,3502202,18313,7014,346.5,226.75,0.2089,0.0747,0.0423
26,3600001,3800000,3699352,15964,5726,379.75,142.25,0.455,0.1661,0.0943
26,3800001,4000000,3895213,13631,4612,171.875,98.375,0.272,0.0463,0.0295
26,4000001,4200000,4107219,10468,3900,103.75,51.25,0.3387,0.0439,0.0268
26,4200001,4400000,4305340,14903,5783,122.25,95.25,0.1241,0.0165,0.0104
26,4400001,4600000,4505382,15722,5663,219.75,150.25,0.1878,0.0412,0.0258
26,4600001,4800000,4698090,14082,4762,85,132.25,-0.2175,-0.0356,-0.0217
26,4800001,5000000,4903009,12022,3921,190.875,90.125,0.3585,0.089,0.0564
26,5000001,5200000,5061367,5267,1810,74,45.75,0.2359,0.0588,0.0344
27,1,200000,90264,14320,5104,271,131.25,0.3474,0.127,0.0711
27,200001,400000,317199,11695,3585,100.875,44.375,0.389,0.0647,0.0392
27,400001,600000,503366,14640,4809,133.5,102.75,0.1302,0.0304,0.0167
27,600001,800000,697639,16299,5602,242.875,145.875,0.2495,0.081,0.0445
27,800001,1000000,898478,13948,4813,226.875,146.375,0.2157,0.0722,0.0409
27,1000001,1200000,1105110,14036,4666,204.5,120.5,0.2585,0.0834,0.0438
27,1200001,1400000,1298190,14337,5037,251.875,120.625,0.3523,0.104,0.0632
27,1400001,1600000,1503312,15935,5699,268.125,173.875,0.2132,0.0729,0.0404
27,1600001,1800000,1699099,16896,6281,337.125,170.375,0.3286,0.1106,0.0632
27,1800001,2000000,1899169,13551,4720,230.5,122,0.3078,0.0928,0.0538
27,2000001,2200000,2097103,14951,5535,285.125,174.875,0.2397,0.0839,0.0488
27,2200001,2400000,2298698,15362,5579,283.875,216.375,0.1349,0.0502,0.0285
27,2400001,2600000,2498182,14419,5224,276.125,159.875,0.2666,0.0945,0.0533
27,2600001,2800000,2692148,14407,5095,267.375,141.875,0.3067,0.1073,0.0605
27,2800001,3000000,2898899,12556,4687,187.25,71,0.4501,0.0896,0.0535
27,3000001,3200000,3103953,14920,5689,208.375,151.875,0.1568,0.0463,0.0256
27,3200001,3400000,3297379,16234,6200,248.75,200.25,0.108,0.0332,0.0192
27,3400001,3600000,3499484,14127,5494,221.875,142.125,0.2191,0.0598,0.0353
27,3600001,3800000,3698241,13761,5166,217.625,158.125,0.1583,0.0428,0.0254
27,3800001,4000000,3903146,14880,5803,262.25,161.5,0.2378,0.0667,0.0409
27,4000001,4200000,4097489,16653,6096,298.75,190.25,0.2219,0.0715,0.0418
27,4200001,4400000,4300342,13848,4792,241,133,0.2888,0.1075,0.0582
27,4400001,4600000,4504192,14772,5286,266.375,140.625,0.309,0.1083,0.0604
27,4600001,4800000,4616585,2460,889,43.25,23.75,0.291,0.0995,0.0552
28,1,200000,110947,10335,3566,169.125,75.125,0.3849,0.1258,0.0699
28,200001,400000,303067,13890,4670,288.125,134.625,0.3631,0.1313,0.0753
28,400001,600000,498818,17618,6021,380.875,176.125,0.3676,0.1432,0.0806
28,600001,800000,697020,16623,6042,406,140,0.4872,0.1846,0.1084
28,800001,1000000,900334,16271,5990,391.5,149.5,0.4473,0.1705,0.0965
28,1000001,1200000,1100706,16745,6047,355.5,165.75,0.364,0.1389,0.0762
28,1200001,1400000,1302410,12991,4783,180,118.5,0.206,0.0509,0.0322
28,1400001,1600000,1498927,13497,5267,195.25,111.25,0.2741,0.0719,0.0431
28,1600001,1800000,1698982,16019,5623,286.875,148.375,0.3182,0.1074,0.0602
28,1800001,2000000,1899260,14871,5145,291.5,113.75,0.4386,0.1577,0.0878
28,2000001,2200000,2094595,15437,5533,367.375,154.875,0.4069,0.1686,0.0938
28,2200001,2400000,2296814,12362,3961,297,67.5,0.6296,0.2378,0.1312
28,2400001,2600000,2492304,14858,5232,305.125,67.125,0.6394,0.2592,0.1329
28,2600001,2800000,2712315,13186,4442,214.375,113.375,0.3082,0.1009,0.0587
28,2800001,3000000,2894868,17274,6129,335,164.5,0.3413,0.1087,0.0653
28,3000001,3200000,3096569,16920,6117,272.375,184.875,0.1914,0.0628,0.0349
28,3200001,3400000,3296748,14117,5368,234.5,139.5,0.254,0.0683,0.041
28,3400001,3600000,3423646,3573,1219,57.875,37.875,0.2089,0.0582,0.0335
29,1,200000,95957,17842,6173,363.625,181.375,0.3344,0.1354,0.0729
29,200001,400000,283602,11347,4128,200.125,127.375,0.2221,0.0751,0.0423
29,400001,600000,505173,12639,4688,257.75,107.5,0.4114,0.1412,0.08
29,600001,800000,699851,13898,5417,186.125,110.625,0.2544,0.0624,0.0373
29,800001,1000000,887281,12154,4161,194.625,112.375,0.2679,0.0907,0.049
29,1000001,1200000,1105740,16050,5637,283.75,154.75,0.2942,0.0989,0.0566
29,1200001,1400000,1296077,16396,5992,367,157,0.4008,0.1606,0.0882
29,1400001,1600000,1516049,10108,3419,158.5,91,0.2705,0.1001,0.0559
29,1600001,1800000,1697250,15570,5581,305,175,0.2708,0.1019,0.0567
29,1800001,2000000,1892956,12204,3906,211.375,99.375,0.3604,0.1372,0.0756
29,2000001,2200000,2100253,10411,3463,187.125,81.875,0.3913,0.1433,0.0803
29,2200001,2400000,2289625,9473,3231,145.5,91.25,0.2291,0.0808,0.0451
29,2400001,2600000,2502553,12637,4594,102,78.25,0.1318,0.0195,0.0115
29,2600001,2800000,2652226,6511,2316,37.875,30.375,0.1099,0.0113,0.0072
3,1,200000,100998,14279,4575,228,112.25,0.3402,0.0961,0.0579
3,200001,400000,298770,11525,4024,165.875,117.375,0.1712,0.0477,0.0288
3,400001,600000,506631,13697,4238,204.75,119.5,0.2629,0.0715,0.0457
3,600001,800000,700291,13069,4070,192,111.25,0.2663,0.0816,0.0482
3,800001,1000000,901728,14609,4481,196.5,138.75,0.1723,0.0529,0.0312
3,1000001,1200000,1102504,14345,5490,290.75,113.5,0.4385,0.1301,0.0781
3,1200001,1400000,1305734,12481,4621,178.375,108.875,0.2419,0.0639,0.0376
3,1400001,1600000,1503722,13394,4409,178.375,117.125,0.2073,0.0614,0.0347
3,1600001,1800000,1698320,14445,4572,223.125,117.625,0.3096,0.0851,0.0527
3,1800001,2000000,1898183,13523,4624,228.125,124.125,0.2952,0.0792,0.0488
3,2000001,2200000,2098446,15916,5811,274.25,151.25,0.2891,0.0938,0.0527
3,2200001,2400000,2298521,14691,5311,286.75,134.5,0.3614,0.1217,0.0699
3,2400001,2600000,2500850,14565,5315,338.25,129.5,0.4463,0.1466,0.0883
3,2600001,2800000,2703994,15198,5764,306.875,147.375,0.3511,0.1225,0.0696
3,2800001,3000000,2898782,13924,5252,239.625,122.125,0.3248,0.0988,0.0577
3,3000001,3200000,3101206,16570,5901,278.5,169.75,0.2426,0.0781,0.0439
3,3200001,3400000,3300122,16443,5994,286.25,179,0.2305,0.0808,0.0459
3,3400001,3600000,3504085,15068,5666,259.875,137.875,0.3067,0.093,0.0553
3,3600001,3800000,3704392,13474,5060,235.625,127.875,0.2964,0.0916,0.0558
3,3800001,4000000,3900512,14980,6006,357.75,153.75,0.3988,0.1454,0.0861
3,4000001,4200000,4102706,16176,6366,309.875,151.125,0.3444,0.1179,0.0676
3,4200001,4400000,4300659,13664,5621,222.5,116.25,0.3137,0.0819,0.0499
3,4400001,4600000,4497559,12145,4091,153.25,123,0.1095,0.0298,0.0185
3,4600001,4800000,4702116,13225,4767,241,128.25,0.3053,0.0854,0.0508
3,4800001,5000000,4903968,12119,4559,155.375,146.125,0.0307,0.0084,0.0049
3,5000001,5200000,5096817,13509,5325,258.875,163.125,0.2269,0.0683,0.041
3,5200001,5400000,5300494,14788,5847,233.875,180.875,0.1278,0.0369,0.0213
3,5400001,5600000,5500424,15186,5877,251.5,165.25,0.207,0.058,0.0357
3,5600001,5800000,5695319,14114,4583,151.625,91.875,0.2454,0.0482,0.0301
3,5800001,6000000,5903401,11362,4404,78.75,33.25,0.4062,0.0388,0.0249
3,6000001,6200000,6102067,13872,5108,242.25,45.25,0.6852,0.1305,0.0817
3,6200001,6400000,6297834,14054,5380,334,43.25,0.7707,0.1738,0.105
3,6400001,6600000,6499437,15835,6123,423.75,70,0.7165,0.1823,0.1172
3,6600001,6800000,6698116,14740,5681,242.875,148.375,0.2415,0.0542,0.0342
3,6800001,7000000,6896261,12833,4910,235,101.5,0.3967,0.0927,0.0572
3,7000001,7200000,7101654,12254,4832,241.5,82.5,0.4907,0.1119,0.0703
3,7200001,7400000,7298921,13562,5056,114,60.75,0.3047,0.0376,0.0235
3,7400001,7600000,7508287,12517,4725,164.75,115.25,0.1768,0.0442,0.0265
3,7600001,7800000,7700959,13906,5615,167,131.25,0.1199,0.027,0.0164
3,7800001,8000000,7906033,14247,5690,307.25,160.5,0.3137,0.1039,0.0611
3,8000001,8200000,8096386,14572,5823,203.5,169.5,0.0912,0.0246,0.0147
3,8200001,8400000,8297038,15615,6110,212.25,192.75,0.0481,0.0128,0.0077
3,8400001,8600000,8498013,14688,5831,200.875,131.625,0.2083,0.0498,0.0308
3,8600001,8800000,8697992,10537,4130,130.875,84.375,0.216,0.0467,0.0292
3,8800001,9000000,8902067,10775,4322,32.375,29.125,0.0528,0.0035,0.0023
3,9000001,9200000,9102388,12006,4561,48.25,54,-0.0562,-0.0062,-0.004
3,9200001,9400000,9298834,12158,4682,67.25,54,0.1093,0.0137,0.0088
3,9400001,9600000,9501325,12593,4671,56.625,41.125,0.1586,0.0168,0.0105
3,9600001,9800000,9698694,12218,4597,56.5,47.75,0.0839,0.0097,0.0061
3,9800001,10000000,9898320,12039,4429,84.5,49.25,0.2636,0.038,0.0247
3,10000001,10200000,10098843,12133,4552,66.625,69.375,-0.0202,-0.0029,-0.0017
3,10200001,10400000,10298769,11335,4441,44.5,50,-0.0582,-0.0054,-0.0035
3,10400001,10600000,10492485,10730,4281,99.125,50.625,0.3239,0.0509,0.0325
3,10600001,10800000,10705500,13631,5446,180.375,149.375,0.094,0.0252,0.015
3,10800001,11000000,10897832,14435,5910,194.25,130.5,0.1963,0.0468,0.028
3,11000001,11200000,11098445,14770,6087,197.5,132.75,0.1961,0.0465,0.0288
3,11200001,11400000,11297377,14685,6242,173.5,126.75,0.1557,0.0349,0.022
3,11400001,11600000,11503089,12479,5148,108.375,71.125,0.2075,0.0335,0.0217
3,11600001,11800000,11696837,13999,5440,129.125,145.625,-0.0601,-0.013,-0.0075
3,11800001,12000000,11898485,11477,4779,95.875,58.375,0.2431,0.0328,0.0208
3,12000001,12200000,12105931,13151,5182,145,104.5,0.1623,0.0301,0.0185
3,12200001,12400000,12303017,12256,5048,133.25,55.25,0.4138,0.0651,0.0413
3,12400001,12600000,12505282,12624,5279,54.25,65,-0.0901,-0.0091,-0.0056
3,12600001,12800000,12702314,11599,4719,76.25,80.75,-0.0287,-0.0043,-0.0027
3,12800001,13000000,12900996,13091,5189,133.5,113.75,0.0799,0.0174,0.0105
3,13000001,13200000,13101011,12705,5359,137.5,100.5,0.1555,0.028,0.0177
